E-EF_eV,total,Cl,Li,P,S
-7.200,0.0000,0.0000,0.0000,0.0000,0.0000
-7.190,0.0000,0.0000,0.0000,0.0000,0.0000
-7.180,0.0000,0.0000,0.0000,0.0000,0.0000
-7.170,0.0000,0.0000,0.0000,0.0000,0.0000
-7.160,0.0000,0.0000,0.0000,0.0000,0.0000
-7.150,0.0000,0.0000,0.0000,0.0000,0.0000
-7.140,0.0000,0.0000,0.0000,0.0000,0.0000
-7.130,0.0000,0.0000,0.0000,0.0000,0.0000
-7.120,0.0000,0.0000,0.0000,0.0000,0.0000
-7.110,0.0000,0.0000,0.0000,0.0000,0.0000
-7.100,0.0000,0.0000,0.0000,0.0000,0.0000
-7.090,0.0000,0.0000,0.0000,0.0000,0.0000
-7.080,0.0000,0.0000,0.0000,0.0000,0.0000
-7.070,0.0000,0.0000,0.0000,0.0000,0.0000
-7.060,0.0000,0.0000,0.0000,0.0000,0.0000
-7.050,0.0000,0.0000,0.0000,0.0000,0.0000
-7.040,0.0000,0.0000,0.0000,0.0000,0.0000
-7.030,0.0001,0.0000,0.0000,0.0000,0.0000
-7.020,0.0001,0.0000,0.0000,0.0000,0.0001
-7.010,0.0002,0.0000,0.0000,0.0001,0.0001
-7.000,0.0003,0.0000,0.0000,0.0001,0.0002
-6.990,0.0004,0.0000,0.0000,0.0001,0.0002
-6.980,0.0005,0.0000,0.0001,0.0002,0.0003
-6.970,0.0007,0.0000,0.0001,0.0002,0.0004
-6.960,0.0010,0.0000,0.0001,0.0003,0.0005
-6.950,0.0013,0.0000,0.0002,0.0004,0.0007
-6.940,0.0016,0.0000,0.0002,0.0005,0.0009
-6.930,0.0021,0.0000,0.0003,0.0006,0.0012
-6.920,0.0027,0.0000,0.0003,0.0008,0.0015
-6.910,0.0035,0.0000,0.0004,0.0010,0.0020
-6.900,0.0044,0.0001,0.0005,0.0013,0.0025
-6.890,0.0055,0.0001,0.0007,0.0016,0.0031
-6.880,0.0069,0.0001,0.0009,0.0020,0.0039
-6.870,0.0085,0.0001,0.0011,0.0025,0.0048
-6.860,0.0106,0.0001,0.0013,0.0030,0.0060
-6.850,0.0130,0.0002,0.0016,0.0037,0.0074
-6.840,0.0160,0.0002,0.0020,0.0046,0.0091
-6.830,0.0195,0.0002,0.0024,0.0056,0.0111
-6.820,0.0237,0.0003,0.0029,0.0068,0.0135
-6.810,0.0287,0.0003,0.0036,0.0083,0.0163
-6.800,0.0346,0.0004,0.0043,0.0100,0.0197
-6.790,0.0415,0.0005,0.0051,0.0120,0.0236
-6.780,0.0497,0.0006,0.0061,0.0143,0.0282
-6.770,0.0591,0.0007,0.0073,0.0170,0.0336
-6.760,0.0701,0.0008,0.0087,0.0202,0.0399
-6.750,0.0828,0.0010,0.0102,0.0239,0.0471
-6.740,0.0975,0.0012,0.0120,0.0281,0.0554
-6.730,0.1143,0.0014,0.0141,0.0330,0.0650
-6.720,0.1335,0.0016,0.0164,0.0385,0.0759
-6.710,0.1553,0.0018,0.0190,0.0448,0.0883
-6.700,0.1799,0.0021,0.0220,0.0519,0.1024
-6.690,0.2077,0.0024,0.0254,0.0600,0.1183
-6.680,0.2390,0.0028,0.0292,0.0690,0.1361
-6.670,0.2738,0.0032,0.0334,0.0791,0.1560
-6.660,0.3126,0.0036,0.0381,0.0903,0.1781
-6.650,0.3557,0.0041,0.0432,0.1028,0.2027
-6.640,0.4031,0.0046,0.0489,0.1165,0.2298
-6.630,0.4553,0.0052,0.0551,0.1317,0.2596
-6.620,0.5123,0.0058,0.0619,0.1482,0.2922
-6.610,0.5745,0.0065,0.0693,0.1662,0.3278
-6.600,0.6419,0.0072,0.0773,0.1858,0.3664
-6.590,0.7147,0.0080,0.0859,0.2070,0.4081
-6.580,0.7930,0.0089,0.0951,0.2297,0.4530
-6.570,0.8769,0.0098,0.1049,0.2541,0.5011
-6.560,0.9663,0.0107,0.1154,0.2801,0.5524
-6.550,1.0612,0.0117,0.1264,0.3077,0.6068
-6.540,1.1614,0.0128,0.1380,0.3369,0.6645
-6.530,1.2670,0.0139,0.1502,0.3676,0.7251
-6.520,1.3775,0.0150,0.1629,0.3998,0.7887
-6.510,1.4928,0.0162,0.1761,0.4334,0.8551
-6.500,1.6124,0.0174,0.1897,0.4683,0.9241
-6.490,1.7360,0.0187,0.2037,0.5044,0.9954
-6.480,1.8632,0.0200,0.2180,0.5415,1.0689
-6.470,1.9934,0.0213,0.2326,0.5795,1.1441
-6.460,2.1260,0.0227,0.2474,0.6182,1.2209
-6.450,2.2604,0.0241,0.2622,0.6575,1.2987
-6.440,2.3959,0.0254,0.2771,0.6971,1.3774
-6.430,2.5319,0.0268,0.2919,0.7368,1.4564
-6.420,2.6676,0.0282,0.3066,0.7765,1.5354
-6.410,2.8024,0.0296,0.3211,0.8158,1.6139
-6.400,2.9353,0.0310,0.3352,0.8547,1.6915
-6.390,3.0657,0.0323,0.3489,0.8928,1.7678
-6.380,3.1929,0.0337,0.3621,0.9299,1.8423
-6.370,3.3161,0.0350,0.3747,0.9659,1.9147
-6.360,3.4345,0.0363,0.3867,1.0004,1.9844
-6.350,3.5477,0.0376,0.3979,1.0334,2.0513
-6.340,3.6549,0.0388,0.4084,1.0646,2.1148
-6.330,3.7556,0.0401,0.4180,1.0939,2.1747
-6.320,3.8494,0.0413,0.4267,1.1210,2.2308
-6.310,3.9357,0.0424,0.4344,1.1460,2.2827
-6.300,4.0144,0.0435,0.4412,1.1687,2.3302
-6.290,4.0852,0.0446,0.4470,1.1890,2.3734
-6.280,4.1481,0.0457,0.4518,1.2069,2.4120
-6.270,4.2029,0.0468,0.4556,1.2223,2.4462
-6.260,4.2499,0.0478,0.4585,1.2355,2.4759
-6.250,4.2893,0.0489,0.4604,1.2462,2.5014
-6.240,4.3213,0.0499,0.4614,1.2548,2.5227
-6.230,4.3465,0.0509,0.4615,1.2613,2.5402
-6.220,4.3654,0.0520,0.4608,1.2658,2.5541
-6.210,4.3787,0.0531,0.4594,1.2686,2.5650
-6.200,4.3872,0.0542,0.4574,1.2699,2.5732
-6.190,4.3916,0.0553,0.4547,1.2700,2.5792
-6.180,4.3931,0.0565,0.4516,1.2691,2.5837
-6.170,4.3927,0.0577,0.4481,1.2675,2.5872
-6.160,4.3914,0.0591,0.4443,1.2656,2.5905
-6.150,4.3905,0.0604,0.4404,1.2637,2.5941
-6.140,4.3912,0.0619,0.4364,1.2623,2.5989
-6.130,4.3946,0.0635,0.4324,1.2615,2.6056
-6.120,4.4021,0.0652,0.4287,1.2620,2.6149
-6.110,4.4149,0.0670,0.4252,1.2639,2.6275
-6.100,4.4341,0.0689,0.4220,1.2676,2.6443
-6.090,4.4611,0.0710,0.4194,1.2736,2.6658
-6.080,4.4968,0.0732,0.4172,1.2822,2.6928
-6.070,4.5423,0.0756,0.4158,1.2936,2.7258
-6.060,4.5984,0.0781,0.4150,1.3081,2.7655
-6.050,4.6661,0.0807,0.4151,1.3261,2.8123
-6.040,4.7458,0.0835,0.4159,1.3476,2.8665
-6.030,4.8382,0.0864,0.4176,1.3728,2.9284
-6.020,4.9434,0.0895,0.4202,1.4020,2.9983
-6.010,5.0617,0.0926,0.4237,1.4350,3.0762
-6.000,5.1929,0.0960,0.4281,1.4719,3.1621
-5.990,5.3368,0.0994,0.4333,1.5127,3.2557
-5.980,5.4928,0.1029,0.4394,1.5571,3.3568
-5.970,5.6603,0.1064,0.4462,1.6051,3.4649
-5.960,5.8384,0.1101,0.4537,1.6564,3.5795
-5.950,6.0258,0.1137,0.4618,1.7106,3.6998
-5.940,6.2214,0.1174,0.4704,1.7674,3.8251
-5.930,6.4237,0.1210,0.4795,1.8263,3.9544
-5.920,6.6308,0.1246,0.4888,1.8870,4.0867
-5.910,6.8412,0.1281,0.4983,1.9488,4.2208
-5.900,7.0527,0.1316,0.5078,2.0112,4.3556
-5.890,7.2634,0.1348,0.5173,2.0737,4.4898
-5.880,7.4711,0.1380,0.5265,2.1356,4.6220
-5.870,7.6738,0.1409,0.5353,2.1962,4.7510
-5.860,7.8691,0.1436,0.5436,2.2550,4.8753
-5.850,8.0551,0.1460,0.5512,2.3113,4.9936
-5.840,8.2295,0.1482,0.5581,2.3645,5.1047
-5.830,8.3904,0.1501,0.5640,2.4140,5.2072
-5.820,8.5358,0.1517,0.5689,2.4592,5.3000
-5.810,8.6640,0.1529,0.5727,2.4996,5.3820
-5.800,8.7733,0.1537,0.5753,2.5346,5.4521
-5.790,8.8624,0.1542,0.5766,2.5640,5.5094
-5.780,8.9299,0.1543,0.5766,2.5872,5.5532
-5.770,8.9749,0.1541,0.5752,2.6039,5.5829
-5.760,8.9966,0.1534,0.5724,2.6139,5.5979
-5.750,8.9945,0.1524,0.5681,2.6171,5.5979
-5.740,8.9683,0.1509,0.5625,2.6133,5.5828
-5.730,8.9179,0.1491,0.5554,2.6024,5.5526
-5.720,8.8436,0.1470,0.5470,2.5844,5.5073
-5.710,8.7458,0.1444,0.5372,2.5596,5.4472
-5.700,8.6251,0.1416,0.5262,2.5280,5.3727
-5.690,8.4824,0.1384,0.5141,2.4899,5.2844
-5.680,8.3188,0.1350,0.5008,2.4455,5.1830
-5.670,8.1355,0.1312,0.4865,2.3952,5.0693
-5.660,7.9339,0.1273,0.4713,2.3394,4.9440
-5.650,7.7156,0.1231,0.4554,2.2785,4.8082
-5.640,7.4822,0.1188,0.4387,2.2129,4.6629
-5.630,7.2354,0.1143,0.4215,2.1432,4.5091
-5.620,6.9770,0.1097,0.4038,2.0698,4.3481
-5.610,6.7088,0.1050,0.3858,1.9933,4.1809
-5.600,6.4327,0.1003,0.3676,1.9141,4.0087
-5.590,6.1505,0.0955,0.3492,1.8329,3.8326
-5.580,5.8640,0.0909,0.3309,1.7502,3.6538
-5.570,5.5751,0.0862,0.3127,1.6664,3.4734
-5.560,5.2853,0.0817,0.2946,1.5821,3.2924
-5.550,4.9964,0.0774,0.2768,1.4977,3.1119
-5.540,4.7100,0.0732,0.2595,1.4138,2.9328
-5.530,4.4274,0.0693,0.2425,1.3307,2.7561
-5.520,4.1501,0.0657,0.2261,1.2488,2.5825
-5.510,3.8794,0.0625,0.2103,1.1686,2.4128
-5.500,3.6163,0.0596,0.1952,1.0903,2.2477
-5.490,3.3618,0.0573,0.1807,1.0142,2.0878
-5.480,3.1170,0.0554,0.1670,0.9407,1.9336
-5.470,2.8824,0.0542,0.1541,0.8699,1.7856
-5.460,2.6590,0.0537,0.1420,0.8020,1.6441
-5.450,2.4471,0.0539,0.1308,0.7371,1.5094
-5.440,2.2473,0.0550,0.1205,0.6755,1.3818
-5.430,2.0601,0.0572,0.1111,0.6172,1.2614
-5.420,1.8856,0.0604,0.1026,0.5622,1.1483
-5.410,1.7241,0.0650,0.0951,0.5105,1.0425
-5.400,1.5759,0.0711,0.0886,0.4622,0.9441
-5.390,1.4409,0.0787,0.0831,0.4172,0.8528
-5.380,1.3193,0.0883,0.0786,0.3756,0.7687
-5.370,1.2111,0.0998,0.0752,0.3371,0.6915
-5.360,1.1162,0.1137,0.0729,0.3017,0.6211
-5.350,1.0346,0.1301,0.0718,0.2693,0.5573
-5.340,0.9662,0.1494,0.0717,0.2399,0.4998
-5.330,0.9111,0.1717,0.0729,0.2132,0.4484
-5.320,0.8691,0.1974,0.0753,0.1891,0.4028
-5.310,0.8401,0.2268,0.0789,0.1676,0.3627
-5.300,0.8241,0.2602,0.0838,0.1484,0.3279
-5.290,0.8211,0.2979,0.0901,0.1314,0.2981
-5.280,0.8309,0.3402,0.0977,0.1165,0.2730
-5.270,0.8534,0.3875,0.1068,0.1036,0.2523
-5.260,0.8887,0.4400,0.1173,0.0924,0.2358
-5.250,0.9365,0.4980,0.1293,0.0829,0.2232
-5.240,0.9968,0.5618,0.1427,0.0749,0.2143
-5.230,1.0694,0.6314,0.1577,0.0683,0.2087
-5.220,1.1541,0.7072,0.1742,0.0630,0.2064
-5.210,1.2507,0.7892,0.1922,0.0589,0.2070
-5.200,1.3588,0.8774,0.2116,0.0559,0.2102
-5.190,1.4782,0.9719,0.2326,0.0539,0.2160
-5.180,1.6085,1.0726,0.2550,0.0527,0.2241
-5.170,1.7492,1.1795,0.2787,0.0523,0.2343
-5.160,1.8995,1.2921,0.3038,0.0526,0.2463
-5.150,2.0586,1.4101,0.3299,0.0536,0.2599
-5.140,2.2257,1.5330,0.3571,0.0551,0.2750
-5.130,2.3998,1.6604,0.3852,0.0571,0.2913
-5.120,2.5799,1.7915,0.4141,0.0595,0.3086
-5.110,2.7647,1.9257,0.4435,0.0623,0.3267
-5.100,2.9532,2.0621,0.4732,0.0654,0.3454
-5.090,3.1438,2.2000,0.5031,0.0687,0.3645
-5.080,3.3351,2.3383,0.5330,0.0721,0.3837
-5.070,3.5257,2.4761,0.5626,0.0757,0.4029
-5.060,3.7141,2.6123,0.5917,0.0793,0.4219
-5.050,3.8988,2.7461,0.6200,0.0829,0.4404
-5.040,4.0782,2.8762,0.6474,0.0865,0.4584
-5.030,4.2511,3.0017,0.6736,0.0899,0.4756
-5.020,4.4159,3.1217,0.6985,0.0933,0.4918
-5.010,4.5714,3.2353,0.7218,0.0964,0.5070
-5.000,4.7165,3.3415,0.7433,0.0993,0.5211
-4.990,4.8503,3.4398,0.7630,0.1020,0.5339
-4.980,4.9720,3.5296,0.7808,0.1043,0.5453
-4.970,5.0811,3.6105,0.7965,0.1064,0.5555
-4.960,5.1773,3.6823,0.8102,0.1081,0.5642
-4.950,5.2605,3.7448,0.8218,0.1094,0.5717
-4.940,5.3311,3.7984,0.8315,0.1104,0.5778
-4.930,5.3895,3.8432,0.8393,0.1110,0.5828
-4.920,5.4365,3.8799,0.8453,0.1112,0.5868
-4.910,5.4733,3.9092,0.8498,0.1110,0.5898
-4.900,5.5013,3.9320,0.8530,0.1105,0.5920
-4.890,5.5219,3.9495,0.8552,0.1097,0.5938
-4.880,5.5371,3.9630,0.8565,0.1085,0.5952
-4.870,5.5489,3.9738,0.8574,0.1070,0.5965
-4.860,5.5594,3.9836,0.8583,0.1052,0.5980
-4.850,5.5709,3.9939,0.8594,0.1032,0.5999
-4.840,5.5858,4.0064,0.8611,0.1010,0.6025
-4.830,5.6064,4.0229,0.8638,0.0986,0.6060
-4.820,5.6350,4.0450,0.8679,0.0961,0.6107
-4.810,5.6739,4.0743,0.8737,0.0935,0.6168
-4.800,5.7251,4.1123,0.8814,0.0909,0.6245
-4.790,5.7904,4.1604,0.8915,0.0882,0.6340
-4.780,5.8715,4.2198,0.9040,0.0856,0.6453
-4.770,5.9697,4.2913,0.9193,0.0830,0.6587
-4.760,6.0859,4.3759,0.9374,0.0805,0.6741
-4.750,6.2206,4.4738,0.9584,0.0781,0.6917
-4.740,6.3740,4.5852,0.9823,0.0759,0.7112
-4.730,6.5457,4.7101,1.0090,0.0738,0.7327
-4.720,6.7351,4.8478,1.0384,0.0719,0.7560
-4.710,6.9409,4.9977,1.0704,0.0702,0.7810
-4.700,7.1616,5.1585,1.1045,0.0686,0.8073
-4.690,7.3950,5.3288,1.1406,0.0672,0.8347
-4.680,7.6387,5.5070,1.1782,0.0661,0.8629
-4.670,7.8900,5.6911,1.2168,0.0650,0.8916
-4.660,8.1457,5.8787,1.2560,0.0642,0.9203
-4.650,8.4024,6.0677,1.2953,0.0635,0.9486
-4.640,8.6567,6.2553,1.3340,0.0629,0.9762
-4.630,8.9049,6.4390,1.3717,0.0624,1.0026
-4.620,9.1432,6.6161,1.4077,0.0620,1.0274
-4.610,9.3679,6.7839,1.4415,0.0616,1.0501
-4.600,9.5755,6.9397,1.4725,0.0613,1.0704
-4.590,9.7623,7.0810,1.5003,0.0610,1.0880
-4.580,9.9253,7.2054,1.5242,0.0606,1.1024
-4.570,10.0614,7.3107,1.5439,0.0603,1.1134
-4.560,10.1681,7.3950,1.5590,0.0598,1.1208
-4.550,10.2431,7.4566,1.5691,0.0593,1.1244
-4.540,10.2846,7.4941,1.5740,0.0587,1.1240
-4.530,10.2913,7.5065,1.5736,0.0580,1.1196
-4.520,10.2624,7.4931,1.5676,0.0572,1.1111
-4.510,10.1976,7.4536,1.5561,0.0562,1.0985
-4.500,10.0970,7.3879,1.5391,0.0551,1.0820
-4.490,9.9611,7.2964,1.5168,0.0539,1.0618
-4.480,9.7913,7.1799,1.4893,0.0525,1.0379
-4.470,9.5888,7.0393,1.4568,0.0511,1.0107
-4.460,9.3558,6.8761,1.4198,0.0495,0.9804
-4.450,9.0944,6.6917,1.3785,0.0477,0.9474
-4.440,8.8073,6.4879,1.3334,0.0459,0.9120
-4.430,8.4973,6.2669,1.2848,0.0441,0.8745
-4.420,8.1674,6.0307,1.2334,0.0421,0.8354
-4.410,7.8209,5.7815,1.1796,0.0401,0.7950
-4.400,7.4610,5.5218,1.1239,0.0380,0.7538
-4.390,7.0910,5.2540,1.0667,0.0359,0.7121
-4.380,6.7141,4.9802,1.0087,0.0338,0.6703
-4.370,6.3336,4.7030,0.9503,0.0317,0.6289
-4.360,5.9525,4.4244,0.8920,0.0297,0.5880
-4.350,5.5738,4.1466,0.8341,0.0276,0.5482
-4.340,5.2001,3.8716,0.7772,0.0256,0.5097
-4.330,4.8341,3.6013,0.7215,0.0237,0.4727
-4.320,4.4779,3.3372,0.6675,0.0218,0.4376
-4.310,4.1336,3.0808,0.6155,0.0200,0.4046
-4.300,3.8030,2.8334,0.5656,0.0183,0.3740
-4.290,3.4876,2.5962,0.5182,0.0167,0.3458
-4.280,3.1886,2.3699,0.4733,0.0151,0.3204
-4.270,2.9071,2.1552,0.4312,0.0137,0.2978
-4.260,2.6437,1.9528,0.3920,0.0123,0.2782
-4.250,2.3992,1.7628,0.3557,0.0111,0.2618
-4.240,2.1737,1.5855,0.3223,0.0100,0.2487
-4.230,1.9674,1.4208,0.2920,0.0089,0.2389
-4.220,1.7802,1.2687,0.2646,0.0080,0.2326
-4.210,1.6121,1.1289,0.2402,0.0071,0.2299
-4.200,1.4628,1.0010,0.2186,0.0064,0.2309
-4.190,1.3318,0.8846,0.2000,0.0057,0.2358
-4.180,1.2189,0.7793,0.1841,0.0051,0.2447
-4.170,1.1234,0.6844,0.1709,0.0046,0.2576
-4.160,1.0448,0.5994,0.1604,0.0042,0.2748
-4.150,0.9826,0.5238,0.1524,0.0038,0.2964
-4.140,0.9363,0.4568,0.1469,0.0035,0.3226
-4.130,0.9052,0.3978,0.1438,0.0033,0.3534
-4.120,0.8888,0.3462,0.1430,0.0031,0.3890
-4.110,0.8866,0.3015,0.1444,0.0030,0.4296
-4.100,0.8980,0.2629,0.1479,0.0029,0.4752
-4.090,0.9224,0.2300,0.1535,0.0029,0.5261
-4.080,0.9593,0.2023,0.1611,0.0030,0.5822
-4.070,1.0084,0.1791,0.1707,0.0031,0.6437
-4.060,1.0692,0.1602,0.1820,0.0032,0.7108
-4.050,1.1412,0.1450,0.1952,0.0034,0.7834
-4.040,1.2242,0.1332,0.2101,0.0036,0.8617
-4.030,1.3177,0.1244,0.2266,0.0038,0.9457
-4.020,1.4213,0.1183,0.2448,0.0041,1.0354
-4.010,1.5347,0.1146,0.2645,0.0044,1.1308
-4.000,1.6576,0.1131,0.2857,0.0048,1.2319
-3.990,1.7895,0.1135,0.3083,0.0052,1.3385
-3.980,1.9300,0.1156,0.3322,0.0056,1.4506
-3.970,2.0787,0.1192,0.3573,0.0061,1.5679
-3.960,2.2352,0.1241,0.3836,0.0065,1.6905
-3.950,2.3991,0.1304,0.4110,0.0071,1.8179
-3.940,2.5703,0.1380,0.4395,0.0076,1.9501
-3.930,2.7480,0.1465,0.4689,0.0082,2.0868
-3.920,2.9319,0.1561,0.4992,0.0088,2.2277
-3.910,3.1214,0.1667,0.5302,0.0094,2.3725
-3.900,3.3162,0.1780,0.5619,0.0101,2.5209
-3.890,3.5157,0.1900,0.5942,0.0108,2.6726
-3.880,3.7194,0.2028,0.6269,0.0115,2.8273
-3.870,3.9269,0.2161,0.6601,0.0123,2.9846
-3.860,4.1377,0.2300,0.6936,0.0131,3.1442
-3.850,4.3512,0.2444,0.7274,0.0139,3.3059
-3.840,4.5672,0.2592,0.7613,0.0148,3.4692
-3.830,4.7851,0.2745,0.7954,0.0157,3.6339
-3.820,5.0046,0.2901,0.8295,0.0166,3.7997
-3.810,5.2252,0.3060,0.8636,0.0176,3.9662
-3.800,5.4464,0.3222,0.8976,0.0186,4.1332
-3.790,5.6680,0.3386,0.9315,0.0197,4.3003
-3.780,5.8895,0.3551,0.9652,0.0208,4.4673
-3.770,6.1105,0.3717,0.9987,0.0220,4.6339
-3.760,6.3307,0.3884,1.0320,0.0232,4.7999
-3.750,6.5499,0.4050,1.0650,0.0245,4.9651
-3.740,6.7675,0.4216,1.0976,0.0258,5.1291
-3.730,6.9834,0.4380,1.1300,0.0272,5.2919
-3.720,7.1973,0.4542,1.1620,0.0287,5.4531
-3.710,7.4087,0.4701,1.1936,0.0301,5.6124
-3.700,7.6175,0.4858,1.2248,0.0317,5.7698
-3.690,7.8232,0.5011,1.2557,0.0332,5.9250
-3.680,8.0257,0.5159,1.2860,0.0349,6.0777
-3.670,8.2245,0.5303,1.3160,0.0365,6.2277
-3.660,8.4194,0.5442,1.3454,0.0382,6.3748
-3.650,8.6101,0.5575,1.3743,0.0400,6.5188
-3.640,8.7963,0.5702,1.4028,0.0417,6.6594
-3.630,8.9776,0.5822,1.4306,0.0435,6.7965
-3.620,9.1539,0.5935,1.4579,0.0453,6.9298
-3.610,9.3249,0.6042,1.4846,0.0471,7.0591
-3.600,9.4903,0.6140,1.5107,0.0490,7.1843
-3.590,9.6499,0.6232,1.5362,0.0508,7.3051
-3.580,9.8035,0.6315,1.5610,0.0526,7.4215
-3.570,9.9510,0.6391,1.5851,0.0544,7.5333
-3.560,10.0921,0.6460,1.6085,0.0562,7.6403
-3.550,10.2269,0.6521,1.6312,0.0580,7.7425
-3.540,10.3552,0.6574,1.6531,0.0598,7.8398
-3.530,10.4768,0.6621,1.6743,0.0615,7.9320
-3.520,10.5919,0.6662,1.6948,0.0631,8.0192
-3.510,10.7002,0.6696,1.7144,0.0647,8.1012
-3.500,10.8017,0.6724,1.7332,0.0663,8.1781
-3.490,10.8965,0.6747,1.7511,0.0678,8.2496
-3.480,10.9843,0.6765,1.7681,0.0693,8.3158
-3.470,11.0651,0.6778,1.7842,0.0706,8.3765
-3.460,11.1388,0.6787,1.7993,0.0720,8.4316
-3.450,11.2050,0.6793,1.8134,0.0732,8.4809
-3.440,11.2636,0.6795,1.8263,0.0744,8.5242
-3.430,11.3144,0.6795,1.8381,0.0755,8.5614
-3.420,11.3568,0.6791,1.8486,0.0765,8.5920
-3.410,11.3905,0.6785,1.8576,0.0774,8.6157
-3.400,11.4150,0.6776,1.8652,0.0782,8.6322
-3.390,11.4297,0.6765,1.8711,0.0790,8.6411
-3.380,11.4340,0.6750,1.8752,0.0796,8.6418
-3.370,11.4273,0.6733,1.8775,0.0802,8.6341
-3.360,11.4088,0.6712,1.8777,0.0806,8.6172
