gamma_Si,obj,obj_ratio_to_best,rmse_pocv,a_PE,b_PE,a_NE,b_NE,bounds,LAM_PE_pct,LAM_NE_pct,LLI_pct
0.0,0.7454592397559343,1.0922733274342684,0.014190652789466386,1.299983970162181,-0.1911476974785223,1.0048773466868521,-0.0033681212732270854,gamma_Si=lb,-9.358679829623739,32.92440516019008,27.68152637223526
0.025,0.7435877835388207,1.0895312033845572,0.015653559755476727,1.312434002120427,-0.19710034210702945,1.0005563539218043,-0.0033504358416795127,-,-10.406015096858283,33.212831564636055,27.260199003465402
0.05,0.7449992874755527,1.0915993890336686,0.038429700218250394,1.0785460599858907,-0.02446747996458633,1.1940653543854425,-0.14493381127146174,-,9.269363343930765,20.29609963138009,22.03704061033376
0.07500000000000001,0.7336985621068505,1.0750411652668876,0.03830144303449515,1.0781113431590579,-0.023955536804234904,1.2112514597562507,-0.161872739036616,-,9.30593307046072,19.148926551474,20.930605230184966
0.1,0.7239688329852385,1.0607848209412385,0.038131915165483504,1.077938369502454,-0.02375102920801443,1.224103857941275,-0.17822238948385546,-,9.320484150447614,18.291028564002254,19.86545726142202
0.125,0.7159406078893449,1.049021580684462,0.03802339129995253,1.0772810871053637,-0.023321168716984555,1.2422342017111467,-0.19619326298547587,-,9.375776782411437,17.080827540938134,18.71173107291643
0.15000000000000002,0.7089793163817172,1.0388216493766607,0.037985532811102535,1.0769939503000878,-0.023137525543877997,1.2627103443544836,-0.21398743991104563,-,9.399931620221892,15.714044368489308,17.56143601909153
0.17500000000000002,0.7030772509456709,1.0301737336909207,0.038098902726517093,1.0768718883458432,-0.02306433317578167,1.277948342809068,-0.2289296927769356,-,9.410199850046256,14.696907487178084,16.593028816425935
0.2,0.6977247440076823,1.0223310506152021,0.03837657071265135,1.0775464878198706,-0.022928591244662313,1.291410683921003,-0.24295925177573893,-,9.353450451910067,13.798295789942896,15.62809921190999
0.225,0.6933178774806614,1.0158739534215264,0.0383321042988427,1.0780203675698397,-0.022522576736367532,1.3152762831261022,-0.2654847213361807,-,9.313586218931775,12.205266284234101,14.106220503942113
0.25,0.6896653089719966,1.010522080447295,0.038556652192130766,1.0787891787475863,-0.0224978660051649,1.327106365383484,-0.280584339478588,-,9.24891144034497,11.415607917435388,13.072806469694948
0.275,0.6868542867999726,1.0064032710240816,0.03738428237138271,1.0761769213675916,-0.021136346554760224,1.4,-0.33767401811601966,a_NE=ub,9.468662625750564,6.5499554892468215,9.442010742827062
0.30000000000000004,0.6846400063251131,1.0031588287083095,0.03780382762863371,1.0772064890768436,-0.021302424817161703,1.4,-0.346535274791196,a_NE=ub,9.382052199727418,6.5499554892468215,8.809682009202415
0.325,0.6831455601837599,1.0009691131981475,0.0382332285946466,1.0773155902795835,-0.021380695730094594,1.4,-0.35491456744320776,a_NE=ub,9.372874268481105,6.5499554892468215,8.262833554476975
0.35000000000000003,0.6824949184580364,1.0000157698564562,0.03867995914852947,1.0778190641189425,-0.02167080966548321,1.4,-0.36328708531595916,a_NE=ub,9.330520489000122,6.5499554892468215,7.70455705517451
0.375,0.6828037034565241,1.0004682125921185,0.039237285411017266,1.0781590158712953,-0.02182913339506713,1.4,-0.37163222446059274,a_NE=ub,9.301922694183911,6.5499554892468215,7.150124084151924
0.4,0.6841534869356414,1.0024459632368539,0.04008540155818891,1.0807011861771314,-0.022003215715459035,1.4,-0.37886728898296684,a_NE=ub,9.088067450635302,6.5499554892468215,6.525701689173526
0.42500000000000004,0.6867734485101661,1.0062848238936657,0.04083305247915631,1.0812363910286158,-0.02228981533107808,1.4,-0.3857883270994012,a_NE=ub,9.04304436008947,6.5499554892468215,6.059512500827387
0.45,0.6911730557487332,1.0127312845203353,0.04172690609009295,1.0816610189014915,-0.022494255627465824,1.4,-0.3920736190358929,a_NE=ub,9.007323347629029,6.5499554892468215,5.636509003312337
0.47500000000000003,0.6976682397222269,1.0222482585313468,0.042909538931046945,1.0846181568085587,-0.022611824417920978,1.4,-0.4003747423454379,a_NE=ub,8.758559743605007,6.5499554892468215,4.912111693075372
0.5,0.7072720359963915,1.0363200815807427,0.0438411221955545,1.0823044252728005,-0.02280870359554841,1.4,-0.40734718973584083,"a_NE=ub,gamma_Si=ub",8.953198009951564,6.5499554892468215,4.621991262144261
