LAM_NE_pct,LAM_PE_pct,LLI_pct,a_NE,a_PE,b_NE,b_PE,bounds,c_cell,gamma_Si,half_cell,obj,ref_a_NE,ref_a_PE,ref_b_NE,ref_b_PE,ref_bounds,ref_c_cell,ref_gamma_Si,ref_obj,ref_rmse_pocv,rmse_pocv,si,w_dqdv
6.939733682994476,8.237316813337163,9.007486027494856,1.4,1.0484116392372305,-0.36924371382572807,-0.02627797712994425,"a_NE=ub,gamma_Si=lb",0.35202,0.0,GITT,0.7898378986123167,1.4,1.0632368515074715,-0.38410124028720566,-0.024342468320556244,"a_NE=ub,gamma_Si=lb",0.378271,0.0,0.6478671758632957,0.03144331710200027,0.04748194233109956,Baggetto,0.0
6.939733682994473,5.808775571468437,8.374543527107345,1.0,1.3853961188124926,-0.1828473040061125,-0.2547931054758105,a_NE=lb,0.35202,0.06982027140095604,GITT,1.74657601068188,1.0,1.3687616076066582,-0.18449148463584655,-0.2192347851987897,a_NE=lb,0.378271,0.04448598671051829,1.4412236823967697,0.05479773710832902,0.05884332046153705,Baggetto,1.0
6.939733682994476,8.361095477925327,8.543473466341995,1.4,1.051666301985619,-0.4060880976849679,-0.026472639566909338,a_NE=ub,0.35202,0.019989598514788615,GITT,0.7832281838576687,1.4,1.0679781327572155,-0.4130075064512355,-0.024605577355765223,"a_NE=ub,gamma_Si=lb",0.378271,0.0,0.6531585083671936,0.032093418886536156,0.04778849286276054,Friedrich,0.0
-11.321105079708403,5.489081902848255,0.06017663647354518,1.1962259456737225,1.3606969775809943,-0.30691990322427715,-0.19115596496130305,-,0.35202,0.36316216968543064,GITT,1.743870562863333,1.0,1.3398115864271554,-0.19563823190021581,-0.16062403406213352,a_NE=lb,0.378271,0.11242742180947281,1.5071973971388237,0.06563865657880683,0.07630341724775937,Friedrich,1.0
6.939733682994476,8.995203117827637,7.998237523590005,1.4,1.0787272951278186,-0.3562977632007887,-0.023071823476733467,a_NE=ub,0.35202,0.3636234295097577,GITT,0.7347481967652023,1.4,1.1030918457847065,-0.34979481486625325,-0.0246885422055224,a_NE=ub,0.378271,0.38981709265619396,0.6244785981068486,0.02655335584879303,0.03937464611946988,Jiang,0.0
18.17051981436953,5.0945320994938825,17.072384460880706,1.0127375165782548,1.3175533578932974,0.0044679427051421226,-0.2228312393285468,-,0.35202,0.07688651220810876,GITT,1.5217920338187823,1.1517319038101996,1.2919367986358274,-0.10031280337551261,-0.16878087812332096,-,0.378271,0.23109694021101249,1.5116466005283455,0.042423363615489124,0.01195402344630867,Jiang,1.0
6.939733682994476,9.125012291229293,7.718117457522126,1.4,1.0807944409551749,-0.3321071222168308,-0.023856261925145547,a_NE=ub,0.35202,0.32917391172781746,GITT,0.6295722002158385,1.4,1.1067843973916751,-0.31930111196905425,-0.02532382029444259,a_NE=ub,0.378271,0.3201828422160359,0.5574091386673542,0.0269306897418366,0.04030535503921235,Kunz,0.0
12.71760151475258,3.632343295242852,9.863344904515305,1.0220681501778168,1.2611141313760055,-0.011504908992769602,-0.18886278202552692,-,0.35202,0.13399338142783118,GITT,1.5320763003989637,1.0897264041816301,1.217832008529027,-0.02126291780494506,-0.12018668731283783,-,0.378271,0.08414113315908492,1.3060419034801738,0.02019645036738718,0.02640518926695786,Kunz,1.0
6.5499554892468215,9.329872135196116,7.702446183309199,1.4,1.077826771322006,-0.3633167717443928,-0.021675739656005968,a_NE=ub,0.35202,0.35047240387941786,GITT,0.6824841557808662,1.3941606290922213,1.1062391632708772,-0.3498562830423844,-0.024897691320342374,-,0.378271,0.4262103205111436,0.5794952085059005,0.027783188177928676,0.038694201551891245,Li,0.0
23.890946839026874,15.818189356099662,28.59347634401277,1.0159525285016184,1.2512196585496236,-0.0035789397510150554,-0.17574424445758755,-,0.35202,0.08875663649977177,GITT,1.568544632840931,1.242228209932272,1.3831828248296016,-0.2541989249072673,-0.23110847948309504,gamma_Si=ub,0.378271,0.5,1.421572247573705,0.05084400455234482,0.021061559757207225,Li,1.0
6.939733682994476,9.307709721232376,8.24125879453522,1.4,1.077980050109208,-0.4016704588737643,-0.022482578846630345,a_NE=ub,0.35202,0.3537105145000119,GITT,0.7459721573604744,1.4,1.106126113247661,-0.396648260859999,-0.024937670316744976,a_NE=ub,0.378271,0.40366022899258563,0.6284069577708059,0.027242205587733898,0.03882427746858608,Lu,0.0
12.38843549297952,-7.890942822486056,6.7815611115053045,1.0042796446056967,1.3956939639921087,-0.0032909341809021072,-0.2735257244262713,-,0.35202,0.06515852131724523,GITT,1.5199477092411706,1.0667373846093662,1.2038420333376965,-0.022877901106083343,-0.10317043408076375,-,0.378271,0.10061740784561725,1.466536908301797,0.027092711344237946,0.00672937547698728,Lu,1.0
6.939733682994476,9.466400401354237,8.018980662668397,1.4,1.0791970915909261,-0.30146137451228117,-0.022571792920858137,a_NE=ub,0.35202,0.35785749178952814,GITT,0.6828509936569039,1.4,1.1093159798927477,-0.28970062775732014,-0.02499500625397385,a_NE=ub,0.378271,0.3942176281681932,0.5967479496529181,0.028257000308492708,0.040193704343608014,Sethuraman,0.0
