"time_s","Li_N_mol_m2","Li_P_mol_m2","Li_electrolyte_mol_m2","xavg_N","xavg_P","xsurf_N_min","xsurf_N_max","xsurf_P_min","xsurf_P_max","ocp_guard","reaction_N_A_m2","reaction_P_A_m2","leak_leftward_A_m2"
"0.0","0.011809375093156852","1.1764163034411204","0.048677285380912164","0.011720681490515066","0.92406388669441","0.011720681771449672","0.011720681782682605","0.9240638863919672","0.9240638864974382","0.0","-2.5035995318707527","2.503599528654337","8.908557279888804E-16"
"1.002E-5","0.011809375352636646","1.1764163031816406","0.048677285380912136","0.01172068174804607","0.9240638864905895","0.011720822253107359","0.011720827869897503","0.924063737007227","0.9240637891374353","0.0","-2.503599528654342","2.5035995286543433","8.908592229887167E-16"
"2.002E-5","0.011809375612116452","1.1764163029221617","0.04867728538091215","0.011720682005577064","0.9240638862867707","0.011720962492338277","0.011720973703811734","0.924063589620619","0.9240636930794034","0.0","-2.503599528654344","2.5035995286543367","8.908627117168449E-16"
"4.002E-5","0.011809376131076051","1.176416302403203","0.04867728538091215","0.011720682520639058","0.9240638858791334","0.011721242407087572","0.011721264782646797","0.9240632993860549","0.9240635039207042","0.0","-2.503599528654341","2.5035995286543518","8.908696745577059E-16"
"7.001E-5","0.011809376909255999","1.1764163016250224","0.04867728538091214","0.011720683292974514","0.9240638852678797","0.011721660390007558","0.011721699427681666","0.9240628778381627","0.9240632291772921","0.0","-2.503599528654337","2.5035995286543398","8.908800700443945E-16"
"1.0E-4","0.011809377687435922","1.1764163008468418","0.04867728538091212","0.011720684065309982","0.9240638846566267","0.011722076266792092","0.01172213187217319","0.9240624721054376","0.9240629647390296","0.0","-2.503599528654332","2.5035995286543478","8.908904110890192E-16"
"1.5000000000000001E-4","0.011809378984834949","1.176416299549443","0.04867728538091213","0.011720685352964954","0.9240638836375322","0.011722764913830832","0.011722847930155805","0.9240618285252392","0.9240625452775457","0.0","-2.5035995286543384","2.5035995286543367","8.909075304747335E-16"
"2.0E-4","0.011809380282233965","1.1764162982520436","0.04867728538091214","0.011720686640619942","0.924063882618437","0.01172344771798862","0.011723557883600038","0.924061223302323","0.9240621508099176","0.0","-2.5035995286543518","2.503599528654348","8.909244996323394E-16"
"2.999999999999999E-4","0.011809382877032008","1.1764162956572473","0.04867728538091214","0.011720689215929912","0.9240638805802482","0.011724796147180739","0.011724959842842025","0.9240601108258051","0.9240614257128709","0.0","-2.503599528654343","2.503599528654343","8.90957998416352E-16"
"5.0E-4","0.01180938806662809","1.1764162904676498","0.048677285380912136","0.011720694366549843","0.9240638765038686","0.011727426639796102","0.011727694431427814","0.9240581961830188","0.9240601777246689","0.0","-2.503599528654335","2.503599528654345","8.910233079822469E-16"
"7.5E-4","0.011809394553623207","1.1764162839806538","0.04867728538091212","0.011720700804824754","0.9240638714083959","0.01173059559856064","0.011730988198900633","0.9240562439561723","0.9240589051615034","0.0","-2.5035995286543464","2.5035995286543398","8.911019311988933E-16"
"0.001","0.0118094010406183","1.1764162774936595","0.048677285380912136","0.01172070724309969","0.9240638663129236","0.01173363897597841","0.011734150801289625","0.9240546415219862","0.9240578605420448","0.0","-2.5035995286543344","2.5035995286543478","8.911773950545887E-16"
"0.00125","0.011809407527613412","1.1764162710066652","0.04867728538091214","0.011720713681374593","0.9240638612174497","0.011736564202853964","0.011737190015019187","0.9240532769810057","0.9240569709512705","0.0","-2.503599528654342","2.503599528654353","8.912498998903056E-16"
"0.0015","0.011809414014608513","1.1764162645196705","0.04867728538091211","0.011720720119649508","0.9240638561219762","0.011739378384049232","0.01174011327460193","0.9240520767230669","0.9240561884224827","0.0","-2.503599528654346","2.503599528654339","8.913196323858796E-16"
"0.00175","0.011809420501603617","1.1764162580326745","0.048677285380912136","0.011720726557924435","0.9240638510265027","0.011742088201386353","0.011742927571085037","0.9240509939188242","0.924055482439177","0.0","-2.503599528654349","2.503599528654351","8.913867648339137E-16"
"0.002","0.011809426988598734","1.1764162515456782","0.04867728538091212","0.011720732996199345","0.924063845931029","0.011744699902884858","0.011745639440874757","0.9240499988068328","0.9240548336065258","0.0","-2.503599528654336","2.5035995286543495","8.914514562906572E-16"
"0.0022500000000000003","0.011809433475593835","1.176416245058684","0.04867728538091211","0.011720739434474266","0.924063840835557","0.011747219319851947","0.01174825498371243","0.9240490720504879","0.9240542293229131","0.0","-2.5035995286543407","2.5035995286543473","8.91513853968944E-16"
"0.0025000000000000005","0.011809439962588921","1.1764162385716894","0.04867728538091212","0.011720745872749187","0.9240638357400831","0.01174965189195753","0.011750779889001112","0.9240482006053139","0.9240536610870641","0.0","-2.5035995286543473","2.5035995286543296","8.91574094462591E-16"
"0.0027500000000000007","0.011809446449584026","1.1764162320846943","0.04867728538091212","0.011720752311024103","0.9240638306446088","0.011752002693617073","0.011753219463492818","0.9240473752678763","0.9240531229008575","0.0","-2.5035995286543478","2.5035995286543486","8.916323047577363E-16"
"0.003000000000000001","0.011809452936579144","1.1764162255976987","0.048677285380912164","0.01172075874929902","0.9240638255491361","0.01175427645950666","0.01175557865805948","0.9240465892498229","0.9240526103401012","0.0","-2.5035995286543375","2.503599528654343","8.916886030730855E-16"
"0.003250000000000001","0.011809459423574246","1.1764162191107037","0.04867728538091215","0.011720765187573947","0.924063820453663","0.011756477608565484","0.011757862092873135","0.924045837345871","0.924052120012328","0.0","-2.503599528654348","2.5035995286543455","8.91743099575973E-16"
"0.0035000000000000014","0.01180946591056934","1.1764162126237092","0.04867728538091213","0.011720771625848857","0.9240638153581897","0.011758610266356807","0.011760074080861273","0.9240451154375675","0.924051649233395","0.0","-2.503599528654345","2.5035995286543398","8.917958970087443E-16"
"0.0037500000000000016","0.011809472397564445","1.1764162061367134","0.04867728538091212","0.01172077806412377","0.9240638102627163","0.011760678285827832","0.011762218649480178","0.9240444201861844","0.9240511958273372","0.0","-2.503599528654345","2.503599528654355","8.91847091247886E-16"
