time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
0.002,N,0,0.0,0.0,0.011744699983479245,0.011754689117030058,0.000009989133550813,0.011720732343645072,0.01172073235036637,6.721298E-12,1.4115475525966406,1.4109212606298935,-0.0006262919667471,-0.054489205857745304,-0.05447960136051955,0.000009604497225754,-1.3570583467388952,-1.356441659269374,0.0006166874695212
0.002,N,1,2.1666666666666665E-7,2.1666666666666665E-7,0.01174469994322387,0.011754689060793749,0.000009989117569879,0.011720732343559762,0.011720732350281947,6.722185E-12,1.411547555120545,1.4109212641557598,-0.0006262909647852,-0.05448911129790557,-0.05447950780774047,0.00000960349016510,-1.3570583190013787,-1.3564416315268057,0.0006166874745730
0.002,N,2,4.333333333333333E-7,4.333333333333333E-7,0.011744699902968498,0.011754689004557443,0.000009989101588945,0.011720732343474453,0.011720732350197523,6.723070E-12,1.4115475576444492,1.4109212676816258,-0.0006262899628234,-0.054489072727411436,-0.054479470254507945,0.000009602472903491,-1.357058235789185,-1.3564415482994527,0.0006166874897323
0.002,N,3,6.5E-7,6.5E-7,0.01174469992792133,0.011754689039444367,0.000009989111523037,0.011720732343527331,0.011720732350249882,6.722551E-12,1.4115475560799735,1.4109212654943089,-0.0006262905856646,-0.05448908605765923,-0.05447948298741867,0.00000960307024056,-1.3570580971025374,-1.3564414095875352,0.0006166875150022
0.002,N,4,8.666666666666666E-7,8.666666666666666E-7,0.011744699953009929,0.011754689074521011,0.000009989121511082,0.011720732343580492,0.011720732350302531,6.722039E-12,1.4115475545069853,1.410921263295097,-0.0006262912118883,-0.05448915536853005,-0.05447955170777363,0.00000960366075642,-1.3570579029414223,-1.3564412153910403,0.0006166875503820
0.002,N,5,0.0000010833333333333333,0.0000010833333333333333,0.011744700043171274,0.01175468920053157,0.000009989157360296,0.01172073234377156,0.011720732350491684,6.720124E-12,1.41154754885411,1.410921255394572,-0.000626293459538,-0.05448927658874103,-0.05447967072624604,0.00000960586249499,-1.3570576533057488,-1.356440965709878,0.0006166875958708
0.002,N,6,0.0000013,0.0000013,0.011744700133604156,0.011754689326921579,0.000009989193317423,0.011720732343963196,0.011720732350681403,6.718207E-12,1.4115475431842102,1.410921247470256,-0.0006262957139542,-0.054489453781325414,-0.05447984572052422,0.000009608060801194,-1.357057348195348,-1.3564406605438828,0.0006166876514652
0.002,N,7,0.0000015166666666666664,0.0000015166666666666664,0.011744700288975406,0.011754689544057687,0.000009989255082281,0.011720732344292448,0.011720732351007346,6.714898E-12,1.4115475334428482,1.4109212338564028,-0.0006262995864454,-0.05448968289208711,-0.05448007102510277,0.00000961186698434,-1.3570569876099805,-1.356440299892817,0.0006166877171635
0.002,N,8,0.0000017333333333333332,0.0000017333333333333332,0.011744700444753972,0.011754689761762985,0.000009989317009013,0.011720732344622566,0.011720732351334142,6.711576E-12,1.4115475236759487,1.4109212202068626,-0.0006263034690861,-0.05448996796727368,-0.05448035229414794,0.00000961567312574,-1.3570565715493264,-1.3564398837563665,0.0006166877929599
0.002,N,9,0.00000195,0.00000195,0.011744700665337513,0.011754690070027884,0.000009989404690371,0.011720732345090015,0.011720732351796884,6.706869E-12,1.4115475098459502,1.4109212008794776,-0.0006263089664726,-0.054490304969712966,-0.054480683885887116,0.000009621083825850,-1.357056100013,-1.3564394121341503,0.0006166878788497
0.002,N,10,0.0000021666666666666665,0.0000021666666666666665,0.011744700886464163,0.011754690379051727,0.000009989492587564,0.011720732345558616,0.01172073235226076,6.702144E-12,1.4115474959819005,1.4109211815045088,-0.0006263144773917,-0.054490697928929244,-0.05448107143105019,0.000009626497879054,-1.357055573000529,-1.3564388850257036,0.0006166879748254
0.002,N,11,0.000002383333333333333,0.000002383333333333333,0.011744701172263358,0.011754690778450034,0.000009989606186676,0.011720732346164268,0.0117207323528603,6.696032E-12,1.411547478063055,1.4109211564633029,-0.0006263215997521,-0.05449114282471168,-0.05448150931151119,0.00000963351320049,-1.3570549905113845,-1.356438302430504,0.0006166880808805
0.002,N,12,0.0000026,0.0000026,0.011744701458741472,0.011754691178797065,0.000009989720055593,0.01172073234677136,0.011720732353461263,6.689903E-12,1.4115474601016433,1.4109211313626144,-0.0006263287390289,-0.05449164366992232,-0.05448200313464735,0.00000964053527497,-1.3570543525449401,-1.3564376643479348,0.0006166881970053
0.002,N,13,0.0000028166666666666667,0.0000028166666666666667,0.011744701809760694,0.011754691669334757,0.000009989859574063,0.011720732347515219,0.011720732354197618,6.682399E-12,1.4115474380936763,1.4109211006072127,-0.0006263374864636,-0.054492196461249254,-0.054482547305895634,0.000009649155353620,-1.357053659100525,-1.3564369707773338,0.0006166883231912
0.002,N,14,0.000003033333333333333,0.000003033333333333333,0.011744702161594674,0.011754692161010999,0.000009989999416325,0.011720732348260807,0.011720732354935686,6.674879E-12,1.4115474160346266,1.4109210697804269,-0.0006263462541997,-0.054492805194953586,-0.05448314740936233,0.000009657785591256,-1.3570529101773574,-1.3564362217179315,0.0006166884594259
0.002,N,15,0.0000032499999999999994,0.0000032499999999999994,0.01174470257783929,0.011754692742695408,0.000009990164856118,0.011720732349142891,0.011720732355808861,6.665970E-12,1.4115473899372022,1.4109210333103697,-0.0006263566268325,-0.05449346588456305,-0.054483797873969175,0.000009668010593875,-1.3570521057746254,-1.3564354171689263,0.0006166886056991
0.002,N,16,0.0000034666666666666664,0.0000034666666666666664,0.011744702995034535,0.01175469332570823,0.000009990330673695,0.011720732350026993,0.011720732356684034,6.657041E-12,1.4115473637801754,1.4109209967570242,-0.0006263670231512,-0.054494182509796874,-0.05448450426063167,0.000009678249165204,-1.357051245891391,-1.3564345571293943,0.0006166887619967
0.002,N,17,0.000003683333333333333,0.000003683333333333333,0.01174470347651091,0.011754693998548057,0.000009990522037147,0.01172073235104731,0.011720732357694044,6.646734E-12,1.411547333592894,1.410920954571766,-0.000626379021128,-0.054494951100963585,-0.05448526102167306,0.000009690079290525,-1.3570503305267019,-1.3564336415983964,0.0006166889283055
0.002,N,18,0.0000039,0.0000039,0.011744703959073819,0.011754694672906216,0.000009990713832397,0.011720732352069935,0.011720732358706342,6.636407E-12,1.41154730333749,1.4109209122913124,-0.0006263910461776,-0.05449577562129959,-0.054486073694899995,0.000009701926399595,-1.357049359679464,-1.3564326705748535,0.0006166891046105
0.002,N,19,0.0000041166666666666665,0.0000041166666666666665,0.011744704505789313,0.011754695436911532,0.000009990931122219,0.011720732353228505,0.011720732359853206,6.624701E-12,1.41154726905989,1.4109208643902216,-0.0006264046696684,-0.05449665211783494,-0.05448693675595706,0.00000971536187788,-1.357048333348584,-1.356431644057689,0.000616689290895
0.002,N,20,0.000004333333333333333,0.000004333333333333333,0.0117447050537273,0.011754696202625167,0.000009991148897867,0.011720732354389671,0.011720732361002637,6.612966E-12,1.4115472347056435,1.4109208163820242,-0.0006264183236193,-0.05449758453738207,-0.05448785571962067,0.00000972881776140,-1.357047251532811,-1.3564305620456687,0.0006166894871423
0.002,N,21,0.00000455,0.00000455,0.011744705665690271,0.011754697057807403,0.000009991392117132,0.011720732355686518,0.011720732362286374,6.599856E-12,1.4115471963372013,1.4109207627643843,-0.0006264335728170,-0.054498568943633696,-0.054488825084779924,0.000009743858853772,-1.3570461142309136,-1.3564294245375788,0.0006166896933348
0.002,N,22,0.000004766666666666666,0.000004766666666666666,0.011744706279011738,0.011754697914888007,0.000009991635876269,0.011720732356986239,0.011720732363572954,6.586715E-12,1.411547157883585,1.4109207090277218,-0.0006264488558632,-0.054499609267035565,-0.05448985034325737,0.000009758923778195,-1.3570449214414815,-1.3564282315320295,0.0006166899094520
0.002,N,23,0.000004983333333333334,0.000004983333333333334,0.011744706956231542,0.011754698861259953,0.000009991905028411,0.011720732358421367,0.011720732364993582,6.572215E-12,1.411547115423714,1.4109206496927311,-0.0006264657309829,-0.05450070158788911,-0.0544909260171107,0.00000977557077841,-1.357043673163145,-1.35642698302767,0.000616690135475
0.002,N,24,0.0000052,0.0000052,0.011744707634945915,0.011754699809720399,0.000009992174774484,0.011720732359859667,0.01172073236641734,6.557673E-12,1.4115470728701371,1.410920590226797,-0.0006264826433401,-0.05450184982032691,-0.05449205757528608,0.00000979224504083,-1.357042369394335,-1.3564256790229536,0.0006166903713814
0.002,N,25,0.000005416666666666667,0.000005416666666666667,0.011744708377432918,0.011754700847296214,0.000009992469863296,0.011720732361433112,0.011720732367974872,6.541760E-12,1.4115470263181875,1.4109205251735675,-0.0006265011446200,-0.054503050061202485,-0.05449323956293006,0.000009810498272425,-1.357041010133545,-1.3564243195163952,0.0006166906171498
0.002,N,26,0.000005633333333333333,0.000005633333333333333,0.011744709121550616,0.011754701887150748,0.000009992765600132,0.011720732363010009,0.011720732369535827,6.525818E-12,1.4115469796639972,1.4109204599774683,-0.0006265196865289,-0.05450430620839497,-0.05449447742619018,0.00000982878220479,-1.3570395953790444,-1.3564229045062888,0.0006166908727556
0.002,N,27,0.000005849999999999999,0.000005849999999999999,0.01174470992931615,0.011754703015945958,0.000009993086629808,0.01172073236472179,0.011720732371230287,6.508497E-12,1.411546929019258,1.4109203892050266,-0.0006265398142314,-0.054505614375251366,-0.05449576573322612,0.000009848642025246,-1.3570381251291925,-1.356421433991017,0.0006166911381755
0.002,N,28,0.000006066666666666666,0.000006066666666666666,0.011744710738848578,0.011754704147210202,0.000009993408361624,0.011720732366437314,0.01172073237292846,6.491146E-12,1.411546878263739,1.410920318277783,-0.000626559985956,-0.05450697844345398,-0.054497109907463814,0.000009868535990166,-1.3570365993820943,-1.3564199079687118,0.0006166914133825
0.002,N,29,0.000006283333333333333,0.000006283333333333333,0.011744711611905026,0.011754705367241705,0.000009993755336679,0.011720732368287454,0.011720732374759887,6.472433E-12,1.4115468235254338,1.4109202417850697,-0.0006265817403641,-0.05450839454278511,-0.05449850453999949,0.00000989000278562,-1.3570350181359774,-1.3564183264376255,0.0006166916983519
0.002,N,30,0.0000065,0.0000065,0.011744712486864645,0.011754706589932657,0.000009994103068012,0.01172073237014163,0.011720732376595301,6.453671E-12,1.4115467686678052,1.410920165125616,-0.0006266035421892,-0.0545098665387862,-0.05449995503161187,0.00000991150717433,-1.3570333813887818,-1.3564166893957275,0.0006166919930543
0.002,N,31,0.000006716666666666666,0.000006716666666666666,0.011744713425225341,0.0117547079012187,0.000009994475993359,0.011720732372130158,0.011720732378563716,6.433558E-12,1.4115467098350982,1.4109200829114867,-0.0006266269236115,-0.05451139057762555,-0.05450145599626133,0.00000993458136422,-1.3570316891386025,-1.3564149968411394,0.0006166922974631
0.002,N,32,0.000006933333333333333,0.000006933333333333333,0.011744714365625568,0.01175470921535473,0.000009994849729162,0.011720732374123011,0.011720732380536404,6.413393E-12,1.4115466508745182,1.4109200005186713,-0.0006266503558469,-0.054512970508754144,-0.0545030128121502,0.000009957696603944,-1.3570299413832143,-1.356413248771669,0.0006166926115453
0.002,N,33,0.000007149999999999999,0.000007149999999999999,0.011744715369304867,0.011754710617914938,0.000009995248610071,0.01172073237624996,0.01172073238264183,6.39187E-12,1.4115465879465097,1.410919912581896,-0.0006266753646137,-0.05451460249467166,-0.05450462011603152,0.00000998237864014,-1.3570281381205809,-1.3564114451853078,0.0006166929352731
0.002,N,34,0.000007366666666666666,0.000007366666666666666,0.011744716375160145,0.01175471202351579,0.000009995648355645,0.01172073237838152,0.011720732384751823,6.370303E-12,1.4115465248820729,1.4109198244544807,-0.0006267004275922,-0.054516290368791465,-0.054506283263604294,0.000010007105187171,-1.3570262793483114,-1.3564095860796987,0.0006166932686127
0.002,N,35,0.0000075833333333333324,0.0000075833333333333324,0.01174471744417341,0.01175471351737117,0.00000999607319776,0.01172073238064693,0.011720732386994297,6.347367E-12,1.4115464578577992,1.4109197307937422,-0.0006267270640570,-0.054518030309891996,-0.05450799691434072,0.000010033395551276,-1.3570243650642386,-1.3564076714527062,0.0006166936115324
0.002,N,36,0.0000078,0.0000078,0.011744718515499198,0.01175471501445798,0.000009996498958782,0.011720732382917235,0.011720732389241624,6.324389E-12,1.4115463906885368,1.4109196369304018,-0.0006267537581350,-0.054519826135404736,-0.05450976640150884,0.000010059733895896,-1.3570223952658034,-1.356405701301807,0.0006166939639964
0.002,N,37,0.000008016666666666666,0.000008016666666666666,0.01174471964986278,0.01175471659963089,0.00000999694976811,0.011720732385321123,0.01172073239162118,6.300057E-12,1.4115463195669729,1.4109195375442987,-0.0006267820226742,-0.054521674040332924,-0.05451158640723208,0.000010087633100844,-1.3570203699507106,-1.3564036756247375,0.0006166943259731
0.002,N,38,0.000008233333333333333,0.000008233333333333333,0.011744720786675532,0.011754718188226156,0.000009997401550624,0.01172073238773021,0.011720732394005872,6.275662E-12,1.4115462482918526,1.4109194379436227,-0.0006268103482299,-0.05452357782617567,-0.05451346224241349,0.00001011558376218,-1.357018289116232,-1.3564015944188101,0.0006166946974219
0.002,N,39,0.000008449999999999999,0.000008449999999999999,0.01174472198640678,0.011754719864740321,0.000009997878333541,0.011720732390272623,0.011720732396522543,6.249920E-12,1.411546173071911,1.4109193328306668,-0.0006268402412442,-0.05452553370411395,-0.0545153886117582,0.00001014509235575,-1.3570161527599438,-1.3563994576816343,0.0006166950783095
