time_s_exact,electrode,sample_index,coordinate_first_m,coordinate_second_m,x_surface_first,x_surface_second,x_surface_difference_second_minus_first,x_particle_average_first,x_particle_average_second,x_particle_average_difference_second_minus_first,Eeq_V_first,Eeq_V_second,Eeq_V_difference_second_minus_first,etaMid_V_first,etaMid_V_second,etaMid_V_difference_second_minus_first,phil_V_first,phil_V_second,phil_V_difference_second_minus_first
0.34,N,0,0.0,0.0,0.012222099121742509,0.012222099121742512,3E-18,0.011729363079947116,0.011729363079947116,0E-18,1.381615902999062,1.3816159029990618,-2E-16,-0.05392508993979228,-0.05392508993979228,0E-17,-1.3276908130592697,-1.3276908130592695,2E-16
0.34,N,1,2.1666666666666665E-7,2.1666666666666665E-7,0.012222098598553669,0.012222098598553674,5E-18,0.011729363070240105,0.011729363070240105,0E-18,1.3816159358016031,1.381615935801603,-1E-16,-0.05392502580331904,-0.05392502580331926,-2.2E-16,-1.327690785178447,-1.3276907851784465,5E-16
0.34,N,2,4.333333333333333E-7,4.333333333333333E-7,0.012222098075364833,0.01222209807536484,7E-18,0.011729363060533083,0.011729363060533083,0E-18,1.3816159686041445,1.381615968604144,-5E-16,-0.053925017945628095,-0.05392501794562787,2.25E-16,-1.3276907015363582,-1.327690701536358,2E-16
0.34,N,3,6.5E-7,6.5E-7,0.012222098406930134,0.012222098406930138,4E-18,0.011729363066668065,0.011729363066668065,0E-18,1.3816159478158867,1.3816159478158865,-2E-16,-0.05392501277546913,-0.05392501277546913,0E-17,-1.3276905621334536,-1.3276905621334534,2E-16
0.34,N,4,8.666666666666666E-7,8.666666666666666E-7,0.012222098740275092,0.012222098740275095,3E-18,0.011729363072836015,0.011729363072836015,0E-18,1.381615926916049,1.3816159269160488,-2E-16,-0.05392506377161688,-0.05392506377161688,0E-17,-1.327690366970178,-1.3276903669701778,2E-16
0.34,N,5,0.0000010833333333333333,0.0000010833333333333333,0.012222099926579508,0.012222099926579511,3E-18,0.011729363094812697,0.011729363094812697,0E-18,1.3816158525379336,1.3816158525379336,0E-16,-0.053925117567054315,-0.05392511756705476,-4.45E-16,-1.3276901160468513,-1.3276901160468508,5E-16
0.34,N,6,0.0000013,0.0000013,0.012222101116443175,0.012222101116443179,4E-18,0.011729363116855353,0.011729363116855353,0E-18,1.3816157779366633,1.381615777936663,-3E-16,-0.053925227416591115,-0.053925227416591115,0E-18,-1.3276898093637874,-1.327689809363787,4E-16
0.34,N,7,0.0000015166666666666664,0.0000015166666666666664,0.012222103157481921,0.012222103157481921,0E-18,0.011729363154673711,0.011729363154673711,0E-18,1.3816156499689907,1.3816156499689907,0E-16,-0.0539253401767934,-0.053925340176793846,-4.46E-16,-1.3276894469211737,-1.3276894469211733,4E-16
0.34,N,8,0.0000017333333333333332,0.0000017333333333333332,0.012222105203859513,0.012222105203859513,0E-18,0.011729363192591031,0.011729363192591031,0E-18,1.3816155216665869,1.3816155216665869,0E-16,-0.05392550887915237,-0.053925508879152595,-2.25E-16,-1.3276890287191923,-1.327689028719192,3E-16
0.34,N,9,0.00000195,0.00000195,0.012222108099635759,0.01222210809963576,1E-18,0.01172936324625118,0.01172936324625118,0E-17,1.3816153401091584,1.3816153401091582,-2E-16,-0.05392568060332015,-0.05392568060332059,-4.4E-16,-1.3276885547578994,-1.3276885547578987,7E-16
0.34,N,10,0.0000021666666666666665,0.0000021666666666666665,0.012222111002530489,0.01222211100253049,1E-18,0.011729363300043257,0.011729363300043255,-2E-18,1.38161515810542,1.3816151581054197,-3E-16,-0.05392590815796616,-0.053925908157966385,-2.25E-16,-1.3276880250373426,-1.3276880250373422,4E-16
0.34,N,11,0.000002383333333333333,0.000002383333333333333,0.012222114753055572,0.012222114753055574,2E-18,0.01172936336954549,0.01172936336954549,0E-17,1.3816149229575245,1.3816149229575245,0E-16,-0.05392613884531894,-0.05392613884531938,-4.4E-16,-1.3276874395574496,-1.3276874395574492,4E-16
0.34,N,12,0.0000026,0.0000026,0.012222118512478881,0.012222118512478881,0E-18,0.011729363439212645,0.011729363439212645,0E-18,1.381614687251734,1.381614687251734,0E-15,-0.053926425251728194,-0.05392642525172886,-6.66E-16,-1.3276867983181355,-1.3276867983181349,6E-16
0.34,N,13,0.0000028166666666666667,0.0000028166666666666667,0.01222212311777202,0.012222123117772021,1E-18,0.011729363524557425,0.011729363524557425,0E-18,1.3816143985121672,1.3816143985121672,0E-16,-0.053926714901513906,-0.05392671490151413,-2.24E-16,-1.3276861013192025,-1.3276861013192023,2E-16
0.34,N,14,0.000003033333333333333,0.000003033333333333333,0.012222127733743269,0.012222127733743272,3E-18,0.011729363610100099,0.011729363610100099,0E-18,1.3816141091031109,1.3816141091031109,0E-16,-0.05392706015918103,-0.05392706015918147,-4.4E-16,-1.3276853485604367,-1.3276853485604363,4E-16
0.34,N,15,0.0000032499999999999994,0.0000032499999999999994,0.012222133193831208,0.012222133193831211,3E-18,0.011729363711288021,0.011729363711288021,0E-18,1.3816137667701953,1.381613766770195,-3E-16,-0.053927408770682916,-0.053927408770682916,0E-18,-1.3276845400415194,-1.3276845400415191,3E-16
0.34,N,16,0.0000034666666666666664,0.0000034666666666666664,0.012222138666377334,0.012222138666377336,2E-18,0.011729363812706855,0.011729363812706855,0E-18,1.3816134236561846,1.3816134236561843,-3E-16,-0.05392781287912918,-0.0539278128791294,-2.2E-16,-1.3276836757621098,-1.3276836757621093,5E-16
0.34,N,17,0.000003683333333333333,0.000003683333333333333,0.012222144981294088,0.01222214498129409,2E-18,0.011729363929738666,0.011729363929738666,0E-18,1.3816130277277876,1.3816130277277874,-2E-16,-0.053928220451666675,-0.053928220451666675,0E-18,-1.3276827557217752,-1.327682755721775,2E-16
0.34,N,18,0.0000039,0.0000039,0.012222151310449344,0.012222151310449344,0E-18,0.011729364047034395,0.011729364047034395,0E-18,1.3816126309066747,1.3816126309066747,0E-16,-0.053928683410434664,-0.053928683410434886,-2.22E-16,-1.327681779920052,-1.3276817799200518,2E-16
0.34,N,19,0.0000041166666666666665,0.0000041166666666666665,0.012222158480235964,0.012222158480235964,0E-18,0.011729364179911004,0.011729364179911004,0E-18,1.381612181380223,1.381612181380223,0E-15,-0.053929149943356736,-0.05392914994335718,-4.44E-16,-1.3276807483563997,-1.3276807483563993,4E-16
0.34,N,20,0.000004333333333333333,0.000004333333333333333,0.012222165666041672,0.01222216566604167,-2E-18,0.011729364313084528,0.011729364313084528,0E-18,1.381611730849417,1.3816117308494167,-3E-16,-0.053929671752006136,-0.05392967175200636,-2.24E-16,-1.3276796610302362,-1.3276796610302357,5E-16
0.34,N,21,0.00000455,0.00000455,0.01222217369074603,0.01222217369074603,0E-17,0.011729364461806975,0.011729364461806975,0E-18,1.3816112277219086,1.3816112277219086,0E-16,-0.05393019724468551,-0.05393019724468595,-4.4E-16,-1.3276785179409172,-1.3276785179409167,5E-16
0.34,N,22,0.000004766666666666666,0.000004766666666666666,0.012222181733250369,0.012222181733250372,3E-18,0.01172936461085934,0.01172936461085934,0E-17,1.3816107234783885,1.3816107234783883,-2E-16,-0.05393077790278711,-0.05393077790278733,-2.2E-16,-1.3276773190877482,-1.3276773190877478,4E-16
0.34,N,23,0.000004983333333333334,0.000004983333333333334,0.012222190612926943,0.01222219061292695,7E-18,0.01172936477542878,0.01172936477542878,0E-17,1.381610166746408,1.3816101667464076,-4E-16,-0.053931362354612045,-0.05393136235461182,2.25E-16,-1.327676064469987,-1.3276760644699868,2E-16
0.34,N,24,0.0000052,0.0000052,0.012222199512184753,0.01222219951218476,7E-18,0.011729364940361163,0.011729364940361163,0E-18,1.3816096087867364,1.381609608786736,-4E-16,-0.05393200186174085,-0.05393200186174085,0E-17,-1.3276747540868301,-1.3276747540868297,4E-16
0.34,N,25,0.000005416666666666667,0.000005416666666666667,0.012222209246894496,0.0122222092468945,4E-18,0.0117293651207789,0.011729365120778901,1E-18,1.3816089984464623,1.381608998446462,-3E-16,-0.05393264527210584,-0.05393264527210562,2.2E-16,-1.3276733879374423,-1.327673387937442,3E-16
0.34,N,26,0.000005633333333333333,0.000005633333333333333,0.012222219002967114,0.012222219002967116,2E-18,0.011729365301592604,0.011729365301592604,0E-18,1.381608386766793,1.3816083867667928,-2E-16,-0.053933343627832864,-0.053933343627832864,0E-18,-1.3276719660209133,-1.327671966020913,3E-16
0.34,N,27,0.000005849999999999999,0.000005849999999999999,0.012222229592777294,0.012222229592777299,5E-18,0.011729365497860071,0.011729365497860071,0E-18,1.3816077228140073,1.3816077228140071,-2E-16,-0.05393404599613172,-0.05393404599613194,-2.2E-16,-1.3276704883363215,-1.327670488336321,5E-16
0.34,N,28,0.000006066666666666666,0.000006066666666666666,0.01222224020573242,0.012222240205732423,3E-18,0.01172936569455653,0.01172936569455653,0E-17,1.3816070574100956,1.3816070574100956,0E-16,-0.05393480320001687,-0.05393480320001731,-4.4E-16,-1.3276689548826524,-1.327668954882652,4E-16
0.34,N,29,0.000006283333333333333,0.000006283333333333333,0.01222225165071656,0.012222251650716564,4E-18,0.011729365906675285,0.011729365906675285,0E-18,1.3816063398401892,1.381606339840189,-2E-16,-0.05393556452563475,-0.05393556452563497,-2.2E-16,-1.3276673656589002,-1.3276673656588998,4E-16
0.34,N,30,0.0000065,0.0000065,0.012222263120628176,0.01222226312062818,4E-18,0.011729366119256084,0.011729366119256084,0E-18,1.381605620707397,1.3816056207073968,-2E-16,-0.05393638057722061,-0.05393638057722083,-2.2E-16,-1.3276657206639493,-1.3276657206639488,5E-16
0.34,N,31,0.000006716666666666666,0.000006716666666666666,0.01222227542086594,0.012222275420865942,2E-18,0.011729366347227809,0.01172936634722781,1E-18,1.381604849515375,1.3816048495153748,-2E-16,-0.05393720085952669,-0.05393720085952691,-2.2E-16,-1.3276640198967133,-1.327664019896713,3E-16
0.34,N,32,0.000006933333333333333,0.000006933333333333333,0.012222287747814213,0.012222287747814215,2E-18,0.011729366575694646,0.011729366575694646,0E-18,1.3816040766486757,1.3816040766486755,-2E-16,-0.05393807575833254,-0.05393807575833276,-2.2E-16,-1.3276622633559771,-1.3276622633559767,4E-16
0.34,N,33,0.000007149999999999999,0.000007149999999999999,0.012222300903391388,0.012222300903391388,0E-18,0.011729366819521162,0.011729366819521162,0E-18,1.3816032518291594,1.3816032518291594,0E-16,-0.053938954996674005,-0.05393895499667423,-2.25E-16,-1.3276604510405756,-1.3276604510405754,2E-16
0.34,N,34,0.000007366666666666666,0.000007366666666666666,0.01222231408746264,0.01222231408746264,0E-17,0.011729367063875852,0.011729367063875852,0E-18,1.3816024252231407,1.3816024252231407,0E-16,-0.05393988874219113,-0.053939888742191355,-2.25E-16,-1.327658582949196,-1.3276585829491958,2E-16
0.34,N,35,0.0000075833333333333324,0.0000075833333333333324,0.012222328098471043,0.012222328098471047,4E-18,0.011729367323559092,0.01172936732355909,-2E-18,1.3816015467703737,1.3816015467703735,-2E-16,-0.05394082693589142,-0.05394082693589097,4.5E-16,-1.3276566590805963,-1.3276566590805965,-2E-16
0.34,N,36,0.0000078,0.0000078,0.012222342139757671,0.012222342139757673,2E-18,0.011729367583803598,0.011729367583803598,0E-18,1.3816006664192426,1.3816006664192426,0E-16,-0.05394181952758159,-0.053941819527581814,-2.24E-16,-1.327654679433367,-1.3276546794333668,2E-16
0.34,N,37,0.000008016666666666666,0.000008016666666666666,0.012222357006295202,0.012222357006295202,0E-18,0.011729367859345656,0.011729367859345656,0E-18,1.3815997343270867,1.3815997343270867,0E-16,-0.05394281667593015,-0.053942816675930594,-4.44E-16,-1.3276526440061913,-1.3276526440061909,4E-16
0.34,N,38,0.000008233333333333333,0.000008233333333333333,0.01222237190489571,0.012222371904895708,-2E-18,0.01172936813548205,0.01172936813548205,0E-17,1.3815988002246675,1.3815988002246677,2E-16,-0.05394386811322116,-0.05394386811322183,-6.7E-16,-1.3276505527975608,-1.3276505527975604,4E-16
0.34,N,39,0.000008449999999999999,0.000008449999999999999,0.012222387627066249,0.012222387627066249,0E-18,0.011729368426885108,0.011729368426885108,0E-18,1.3815978144866095,1.3815978144866095,0E-16,-0.05394492421548036,-0.05394492421548036,0E-17,-1.327648405806087,-1.327648405806087,0E-15
0.34,N,40,0.000008666666666666666,0.000008666666666666666,0.012222403383085166,0.012222403383085167,1E-18,0.011729368718915608,0.011729368718915608,0E-18,1.3815968266263485,1.3815968266263485,0E-16,-0.053946034497763584,-0.053946034497763806,-2.22E-16,-1.3276462030301648,-1.3276462030301646,2E-16
0.34,N,41,0.000008883333333333332,0.000008883333333333332,0.012222419960998624,0.012222419960998626,2E-18,0.011729369026181978,0.01172936902618198,2E-18,1.3815957872354976,1.3815957872354974,-2E-16,-0.05394714955315916,-0.05394714955315938,-2.2E-16,-1.3276439444683326,-1.3276439444683321,5E-16
0.34,N,42,0.0000091,0.0000091,0.012222436574546549,0.01222243657454655,1E-18,0.011729369334108935,0.011729369334108937,2E-18,1.3815947456104605,1.3815947456104603,-2E-16,-0.05394831867978822,-0.05394831867978844,-2.2E-16,-1.327641630118889,-1.3276416301188885,5E-16
0.34,N,43,0.000009316666666666665,0.000009316666666666665,0.01222245400831882,0.012222454008318824,4E-18,0.01172936965724109,0.01172936965724109,0E-17,1.3815936525595498,1.3815936525595496,-2E-16,-0.05394949268751126,-0.05394949268751148,-2.2E-16,-1.3276392599802997,-1.3276392599802993,4E-16
0.34,N,44,0.000009533333333333332,0.000009533333333333332,0.012222471479512373,0.012222471479512375,2E-18,0.011729369981066948,0.011729369981066946,-2E-18,1.3815925571624248,1.3815925571624248,0E-16,-0.053950720657803375,-0.05395072065780382,-4.45E-16,-1.3276368340507667,-1.3276368340507663,4E-16
0.34,N,45,0.00000975,0.00000975,0.012222489769265358,0.012222489769265363,5E-18,0.011729370320067437,0.011729370320067437,0E-18,1.381591410443812,1.3815914104438118,-2E-16,-0.05395195361700944,-0.053951953617009885,-4.45E-16,-1.3276343523286855,-1.3276343523286849,6E-16
0.34,N,46,0.000009966666666666667,0.000009966666666666667,0.012222508098227199,0.012222508098227206,7E-18,0.01172937065979481,0.01172937065979481,0E-17,1.3815902612669089,1.3815902612669084,-5E-16,-0.053953240430241634,-0.05395324043024141,2.24E-16,-1.3276318148121595,-1.3276318148121593,2E-16
0.34,N,47,0.000010183333333333331,0.000010183333333333331,0.01222252724408879,0.012222527244088793,3E-18,0.011729371014666354,0.011729371014666354,0E-18,1.3815890608725754,1.3815890608725752,-2E-16,-0.05395453234004943,-0.053954532340049655,-2.25E-16,-1.327629221499515,-1.3276292214995145,5E-16
0.34,N,48,0.0000104,0.0000104,0.012222546430947607,0.012222546430947607,0E-18,0.011729371370297951,0.011729371370297951,0E-18,1.3815878579078253,1.3815878579078253,0E-16,-0.05395587799545987,-0.05395587799546009,-2.2E-16,-1.3276265723887566,-1.3276265723887564,2E-16
0.34,N,49,0.000010616666666666666,0.000010616666666666666,0.012222566433051698,0.012222566433051698,0E-18,0.011729371741043385,0.011729371741043385,0E-18,1.3815866038293765,1.3815866038293765,0E-16,-0.05395722885494991,-0.053957228854950134,-2.24E-16,-1.3276238674781418,-1.3276238674781415,3E-16
0.34,N,50,0.000010833333333333334,0.000010833333333333334,0.01222258647794222,0.012222586477942223,3E-18,0.011729372112582046,0.011729372112582046,0E-18,1.3815853470683326,1.3815853470683326,0E-16,-0.05395863335173723,-0.05395863335173767,-4.4E-16,-1.327621106765576,-1.3276211067655757,3E-16
0.34,N,51,0.000011049999999999998,0.000011049999999999998,0.012222607336428685,0.01222260733642869,5E-18,0.011729372499204329,0.01172937249920433,1E-18,1.3815840392969985,1.381584039296998,-5E-16,-0.05396004315995384,-0.05396004315995384,0E-17,-1.3276182902492488,-1.3276182902492484,4E-16
0.34,N,52,0.000011266666666666667,0.000011266666666666667,0.012222628239491664,0.012222628239491667,3E-18,0.011729372886653029,0.011729372886653029,0E-18,1.381582728730836,1.3815827287308358,-2E-16,-0.053961506497276046,-0.05396150649727649,-4.44E-16,-1.3276154179269664,-1.3276154179269657,7E-16
0.34,N,53,0.000011483333333333332,0.000011483333333333332,0.012222649954506393,0.012222649954506396,3E-18,0.011729373289155227,0.011729373289155227,0E-18,1.3815813672574695,1.3815813672574693,-2E-16,-0.05396297525322469,-0.05396297525322513,-4.4E-16,-1.3276124897968493,-1.3276124897968486,7E-16
0.34,N,54,0.000011699999999999998,0.000011699999999999998,0.012222671715888618,0.012222671715888625,7E-18,0.011729373692517081,0.011729373692517081,0E-18,1.3815800028769851,1.3815800028769845,-6E-16,-0.05396449743020115,-0.05396449743020115,0E-17,-1.327609505856604,-1.3276095058566033,7E-16
0.34,N,55,0.000011916666666666666,0.000011916666666666666,0.01222269428758348,0.012222694287583486,6E-18,0.011729374110902434,0.011729374110902434,0E-18,1.381578587692065,1.3815785876920645,-5E-16,-0.05396602513285109,-0.053966025132851314,-2.24E-16,-1.3276064661042848,-1.3276064661042841,7E-16
0.34,N,56,0.000012133333333333331,0.000012133333333333331,0.012222716907437784,0.012222716907437786,2E-18,0.01172937453018066,0.01172937453018066,0E-17,1.3815771694876762,1.3815771694876762,0E-16,-0.053967606148558556,-0.053967606148559,-4.44E-16,-1.327603370537497,-1.3276033705374966,4E-16
0.34,N,57,0.000012349999999999999,0.000012349999999999999,0.012222740335970653,0.012222740335970655,2E-18,0.011729374964452484,0.011729374964452484,0E-18,1.3815757005813036,1.3815757005813036,0E-16,-0.05396919279683976,-0.053969192796840204,-4.44E-16,-1.327600219154228,-1.3276002191542275,5E-16
0.34,N,58,0.000012566666666666666,0.000012566666666666666,0.012222763814455884,0.012222763814455887,3E-18,0.01172937539965046,0.01172937539965046,0E-17,1.3815742285430517,1.3815742285430515,-2E-16,-0.05397083265031766,-0.05397083265031788,-2.2E-16,-1.3275970119519824,-1.327597011951982,4E-16
0.34,N,59,0.000012783333333333333,0.000012783333333333333,0.012222788099990646,0.012222788099990648,2E-18,0.011729375849812214,0.011729375849812214,0E-18,1.3815727059049516,1.3815727059049516,0E-16,-0.05397247824312257,-0.05397247824312301,-4.4E-16,-1.3275937489286807,-1.3275937489286802,5E-16
0.34,N,60,0.000013,0.000013,0.012222812437271718,0.01222281243727172,2E-18,0.01172937630093342,0.01172937630093342,0E-17,1.3815711800224966,1.3815711800224963,-3E-16,-0.05397417693336748,-0.0539741769333677,-2.2E-16,-1.3275904300817267,-1.3275904300817263,4E-16
0.34,N,61,0.000013216666666666667,0.000013216666666666667,0.012222837579978253,0.012222837579978255,2E-18,0.011729376766988712,0.011729376766988712,0E-18,1.3815696036420184,1.3815696036420182,-2E-16,-0.053975881469550346,-0.053975881469550124,2.22E-16,-1.3275870554089746,-1.3275870554089746,0E-16
