gamma_Si,obj,obj_ratio_to_best,rmse_pocv,a_PE,b_PE,a_NE,b_NE,bounds,LAM_PE_pct,LAM_NE_pct,LLI_pct
0.0,0.5509107053406563,1.0332837470696794,0.006894198756525252,1.2433918266586368,-0.1287686984151751,1.0251978648751052,-0.0061887158483341816,gamma_Si=lb,-11.572586442134632,21.81894695119652,18.157745694464275
0.025,0.5528973878046237,1.0370099529333618,0.009116587620565629,1.2539105564149,-0.1327817512239151,1.0106302744918383,-0.00659177421621425,-,-12.516457762365155,22.929863775712324,17.653266306961886
0.05,0.5673029104818288,1.064028836948686,0.012493619392026806,1.2682682608867517,-0.13828874452225706,1.0,-0.006819579395143959,a_NE=lb,-13.804809663150246,23.74052294936462,16.990348397992626
0.07500000000000001,0.5720689124250102,1.0729679123717109,0.025187896343849884,1.1070801715971594,-0.025557832022083823,1.2192041048333109,-0.1304284706501851,-,0.658991401100239,7.024132547423681,11.502731757238504
0.1,0.5621338461234502,1.0543337808583038,0.025068185619552937,1.106998533993681,-0.025446961443265095,1.2222765376991969,-0.14145976173762256,-,0.6663169427161115,6.789830423798021,10.695086631189836
0.125,0.554004302783416,1.0390860738834289,0.024950826277150798,1.1070094438380769,-0.025449393154848825,1.2256611096913896,-0.15249308296869374,-,0.6653379757237079,6.531724733633179,9.888808792234705
0.15000000000000002,0.5471577720558582,1.0262447751829,0.02479607994105792,1.106868194432521,-0.025337387408096834,1.2321036991644918,-0.1650110314860009,-,0.6780126299826433,6.040416229562479,8.976877173770585
0.17500000000000002,0.5420483543686567,1.0166615919156388,0.024665030385556987,1.1068627503186814,-0.025336039782776685,1.2369876733160505,-0.1770393605479153,-,0.6785011436184446,5.667966914835788,8.098861559206727
0.2,0.5380542310181132,1.0091702458555614,0.024491907638578007,1.1067640767320504,-0.025250343840067035,1.2452999301757848,-0.19089359785842822,-,0.6873553656246658,5.034078553601897,7.088165696637522
0.225,0.5354069836061432,1.0042050896174566,0.02440604164215629,1.1066341154155817,-0.025153713103530154,1.2525621493600363,-0.20426979052902602,-,0.6990171120709203,4.480265516383787,6.113863080061559
0.25,0.5337781820263559,1.0011501223001034,0.024336296823343064,1.1064769824259582,-0.02502692948300892,1.260363404369156,-0.21833497266151616,-,0.7131170391347706,3.885345889049662,5.089032410924924
0.275,0.5331385185422306,0.9999503745454617,0.024719902408044777,1.1092891895010593,-0.024979497169938126,1.2687043205637385,-0.23259487934390746,-,0.460770827544263,3.2492719819276337,3.838954397841754
0.30000000000000004,0.5334208697389008,1.0004799502092792,0.024721587496249486,1.1091818268995974,-0.024894364500528666,1.2768630923192843,-0.24715951159688415,-,0.47040473608011896,2.6270883144742174,2.777060739921918
0.325,0.5347382797729028,1.0029508740144701,0.024732934904223784,1.109009886963082,-0.02475391537728407,1.2886877246507975,-0.26338372880268734,-,0.4858333266646849,1.7253480365569764,1.5946595739247296
0.35000000000000003,0.5370272365942249,1.0072440232640458,0.024978169317853183,1.1101237358892817,-0.02467586101468475,1.2995434140210507,-0.27951511269088175,-,0.38588494117798366,0.8974988421573373,0.3297042810083127
0.375,0.5402731443169525,1.0133320220302133,0.02509981149493118,1.1097974602104692,-0.024424842672169482,1.3128897108523045,-0.29695777710741367,-,0.4151624549896168,-0.12028277475664158,-0.9384726698161965
0.4,0.5444964339939065,1.0212531906335085,0.02517496638851839,1.1095706508625118,-0.024262579296861302,1.3292995459897783,-0.31626218927438243,-,0.4355146119190025,-1.3716882208275292,-2.3433775431724397
0.42500000000000004,0.54966921223383,1.0309552124506445,0.025555423072555764,1.1119881628069435,-0.02402022291626159,1.347522960329821,-0.3369663601156689,-,0.2185853587166261,-2.761396268476242,-4.049431637027715
0.45,0.5556756322075803,1.042220806088207,0.025600402296682107,1.111777753060008,-0.023850888874396868,1.367876457995411,-0.35916192684936254,-,0.23746593937904992,-4.3135433566054555,-5.667163907017673
0.47500000000000003,0.5624509356420214,1.0549285114430058,0.025575379544555455,1.1113526997650187,-0.02353810717936351,1.391974228593042,-0.3838070679609229,-,0.2756070100222023,-6.15122674046699,-7.458566590703819
0.5,0.5705010977800999,1.0700273316654385,0.026484258885724185,1.114014816744521,-0.023541204091217925,1.4,-0.39836557052797844,"a_NE=ub,gamma_Si=ub",0.036728749407634355,-6.763267870889535,-8.715798902629059
