E-EF,total,Cl,Li,P,S   # Gaussian 0.15 eV, E-EF (EF=0)
-45.3850,0,0,0,0,0
-45.3750,0,0,0,0,0
-45.3650,0,0,0,0,0
-45.3550,0,0,0,0,0
-45.3450,0,0,0,0,0
-45.3350,0,0,0,0,0
-45.3250,0,0,0,0,0
-45.3150,0,0,0,0,0
-45.3050,0,0,0,0,0
-45.2950,0,0,0,0,0
-45.2850,0,0,0,0,0
-45.2750,0,0,0,0,0
-45.2650,0,0,0,0,0
-45.2550,0,0,0,0,0
-45.2450,0,0,0,0,0
-45.2350,0,0,0,0,0
-45.2250,0,0,0,0,0
-45.2150,0,0,0,0,0
-45.2050,0,0,0,0,0
-45.1950,0,0,0,0,0
-45.1850,0,0,0,0,0
-45.1750,0,0,0,0,0
-45.1650,0,0,0,0,0
-45.1550,0,0,0,0,0
-45.1450,0,0,0,0,0
-45.1350,0,0,0,0,0
-45.1250,0,0,0,0,0
-45.1150,0,0,0,0,0
-45.1050,0,0,0,0,0
-45.0950,0,0,0,0,0
-45.0850,0,0,0,0,0
-45.0750,0,0,0,0,0
-45.0650,0,0,0,0,0
-45.0550,0,0,0,0,0
-45.0450,0,0,0,0,0
-45.0350,0,0,0,0,0
-45.0250,0,0,0,0,0
-45.0150,0,0,0,0,0
-45.0050,0,0,0,0,0
-44.9950,0,0,0,0,0
-44.9850,0,0,0,0,0
-44.9750,0,0,0,0,0
-44.9650,0,0,0,0,0
-44.9550,0,0,0,0,0
-44.9450,0,0,0,0,0
-44.9350,0,0,0,0,0
-44.9250,0,0,0,0,0
-44.9150,0,0,0,0,0
-44.9050,0,0,0,0,0
-44.8950,0,0,0,0,0
-44.8850,0,0,0,0,0
-44.8750,0,0,0,0,0
-44.8650,0,0,0,0,0
-44.8550,0,0,0,0,0
-44.8450,0,0,0,0,0
-44.8350,0,0,0,0,0
-44.8250,0,0,0,0,0
-44.8150,0,0,0,0,0
-44.8050,0,0,0,0,0
-44.7950,0,0,0,0,0
-44.7850,0,0,0,0,0
-44.7750,0,0,0,0,0
-44.7650,0,0,0,0,0
-44.7550,0,0,0,0,0
-44.7450,0,0,0,0,0
-44.7350,0,0,0,0,0
-44.7250,0,0,0,0,0
-44.7150,0,0,0,0,0
-44.7050,0,0,0,0,0
-44.6950,0,0,0,0,0
-44.6850,0,0,0,0,0
-44.6750,0,0,0,0,0
-44.6650,0,0,0,0,0
-44.6550,0,0,0,0,0
-44.6450,0,0,0,0,0
-44.6350,0,0,0,0,0
-44.6250,0,0,0,0,0
-44.6150,0,0,0,0,0
-44.6050,0,0,0,0,0
-44.5950,0,0,0,0,0
-44.5850,0,0,0,0,0
-44.5750,0,0,0,0,0
-44.5650,0,0,0,0,0
-44.5550,0,0,0,0,0
-44.5450,0,0,0,0,0
-44.5350,0,0,0,0,0
-44.5250,0,0,0,0,0
-44.5150,0,0,0,0,0
-44.5050,0,0,0,0,0
-44.4950,0,0,0,0,0
-44.4850,0,0,0,0,0
-44.4750,0,0,0,0,0
-44.4650,0,0,0,0,0
-44.4550,0,0,0,0,0
-44.4450,0,0,0,0,0
-44.4350,0,0,0,0,0
-44.4250,0,0,0,0,0
-44.4150,0,0,0,0,0
-44.4050,0,0,0,0,0
-44.3950,0,0,0,0,0
-44.3850,0,0,0,0,0
-44.3750,0,0,0,0,0
-44.3650,0,0,0,0,0
-44.3550,0,0,0,0,0
-44.3450,0,0,0,0,0
-44.3350,0,0,0,0,0
-44.3250,0,0,0,0,0
-44.3150,0,0,0,0,0
-44.3050,0,0,0,0,0
-44.2950,0,0,0,0,0
-44.2850,0,0,0,0,0
-44.2750,0,0,0,0,0
-44.2650,0,0,0,0,0
-44.2550,0,0,0,0,0
-44.2450,0,0,0,0,0
-44.2350,0,0,0,0,0
-44.2250,0,0,0,0,0
-44.2150,0,0,0,0,0
-44.2050,0,0,0,0,0
-44.1950,0,0,0,0,0
-44.1850,0,0,0,0,0
-44.1750,0,0,0,0,0
-44.1650,0,0,0,0,0
-44.1550,0,0,0,0,0
-44.1450,0,0,0,0,0
-44.1350,0,0,0,0,0
-44.1250,0,0,0,0,0
-44.1150,0,0,0,0,0
-44.1050,0,0,0,0,0
-44.0950,0,0,0,0,0
-44.0850,0,0,0,0,0
-44.0750,0,0,0,0,0
-44.0650,0,0,0,0,0
-44.0550,0,0,0,0,0
-44.0450,0,0,0,0,0
-44.0350,0,0,0,0,0
-44.0250,0,0,0,0,0
-44.0150,0,0,0,0,0
-44.0050,0,0,0,0,0
-43.9950,0,0,0,0,0
-43.9850,0,0,0,0,0
-43.9750,0,0,0,0,0
-43.9650,0,0,0,0,0
-43.9550,0,0,0,0,0
-43.9450,0,0,0,0,0
-43.9350,0,0,0,0,0
-43.9250,0,0,0,0,0
-43.9150,0,0,0,0,0
-43.9050,0,0,0,0,0
-43.8950,0,0,0,0,0
-43.8850,0,0,0,0,0
-43.8750,0,0,0,0,0
-43.8650,0,0,0,0,0
-43.8550,0,0,0,0,0
-43.8450,0,0,0,0,0
-43.8350,0,0,0,0,0
-43.8250,0,0,0,0,0
-43.8150,0,0,0,0,0
-43.8050,0,0,0,0,0
-43.7950,0,0,0,0,0
-43.7850,0,0,0,0,0
-43.7750,0,0,0,0,0
-43.7650,0,0,0,0,0
-43.7550,0,0,0,0,0
-43.7450,0,0,0,0,0
-43.7350,0,0,0,0,0
-43.7250,0,0,0,0,0
-43.7150,0,0,0,0,0
-43.7050,0,0,0,0,0
-43.6950,0,0,0,0,0
-43.6850,0,0,0,0,0
-43.6750,0,0,0,0,0
-43.6650,0,0,0,0,0
-43.6550,0,0,0,0,0
-43.6450,0,0,0,0,0
-43.6350,0,0,0,0,0
-43.6250,0,0,0,0,0
-43.6150,0,0,0,0,0
-43.6050,0,0,0,0,0
-43.5950,0,0,0,0,0
-43.5850,0,0,0,0,0
-43.5750,0,0,0,0,0
-43.5650,0,0,0,0,0
-43.5550,0,0,0,0,0
-43.5450,0,0,0,0,0
-43.5350,0,0,0,0,0
-43.5250,0,0,0,0,0
-43.5150,0,0,0,0,0
-43.5050,0,0,0,0,0
-43.4950,0,0,0,0,0
-43.4850,0,0,0,0,0
-43.4750,0,0,0,0,0
-43.4650,0,0,0,0,0
-43.4550,0,0,0,0,0
-43.4450,0,0,0,0,0
-43.4350,0,0,0,0,0
-43.4250,0,0,0,0,0
-43.4150,0,0,0,0,0
-43.4050,0,0,0,0,0
-43.3950,0,0,0,0,0
-43.3850,0,0,0,0,0
-43.3750,0,0,0,0,0
-43.3650,0,0,0,0,0
-43.3550,0,0,0,0,0
-43.3450,0,0,0,0,0
-43.3350,0,0,0,0,0
-43.3250,0,0,0,0,0
-43.3150,0,0,0,0,0
-43.3050,0,0,0,0,0
-43.2950,0,0,0,0,0
-43.2850,0,0,0,0,0
-43.2750,0,0,0,0,0
-43.2650,0,0,0,0,0
-43.2550,0,0,0,0,0
-43.2450,0,0,0,0,0
-43.2350,0,0,0,0,0
-43.2250,0,0,0,0,0
-43.2150,0,0,0,0,0
-43.2050,0,0,0,0,0
-43.1950,0,0,0,0,0
-43.1850,0,0,0,0,0
-43.1750,0,0,0,0,0
-43.1650,0,0,0,0,0
-43.1550,0,0,0,0,0
-43.1450,0,0,0,0,0
-43.1350,0,0,0,0,0
-43.1250,0,0,0,0,0
-43.1150,0,0,0,0,0
-43.1050,0,0,0,0,0
-43.0950,0,0,0,0,0
-43.0850,0,0,0,0,0
-43.0750,0,0,0,0,0
-43.0650,0,0,0,0,0
-43.0550,0,0,0,0,0
-43.0450,0,0,0,0,0
-43.0350,0,0,0,0,0
-43.0250,0,0,0,0,0
-43.0150,0,0,0,0,0
-43.0050,0,0,0,0,0
-42.9950,0,0,0,0,0
-42.9850,0,0,0,0,0
-42.9750,0,0,0,0,0
-42.9650,0,0,0,0,0
-42.9550,0,0,0,0,0
-42.9450,0,0,0,0,0
-42.9350,0,0,0,0,0
-42.9250,0,0,0,0,0
-42.9150,0,0,0,0,0
-42.9050,0,0,0,0,0
-42.8950,0,0,0,0,0
-42.8850,0,0,0,0,0
-42.8750,0,0,0,0,0
-42.8650,0,0,0,0,0
-42.8550,0,0,0,0,0
-42.8450,0,0,0,0,0
-42.8350,0,0,0,0,0
-42.8250,0,0,0,0,0
-42.8150,0,0,0,0,0
-42.8050,0,0,0,0,0
-42.7950,0,0,0,0,0
-42.7850,0,0,0,0,0
-42.7750,0,0,0,0,0
-42.7650,0,0,0,0,0
-42.7550,0,0,0,0,0
-42.7450,0,0,0,0,0
-42.7350,0,0,0,0,0
-42.7250,0,0,0,0,0
-42.7150,0,0,0,0,0
-42.7050,0,0,0,0,0
-42.6950,0,0,0,0,0
-42.6850,0,0,0,0,0
-42.6750,0,0,0,0,0
-42.6650,0,0,0,0,0
-42.6550,0,0,0,0,0
-42.6450,0,0,0,0,0
-42.6350,0,0,0,0,0
-42.6250,0,0,0,0,0
-42.6150,0,0,0,0,0
-42.6050,0,0,0,0,0
-42.5950,0,0,0,0,0
-42.5850,0,0,0,0,0
-42.5750,0,0,0,0,0
-42.5650,0,0,0,0,0
-42.5550,0,0,0,0,0
-42.5450,0,0,0,0,0
-42.5350,0,0,0,0,0
-42.5250,0,0,0,0,0
-42.5150,0,0,0,0,0
-42.5050,0,0,0,0,0
-42.4950,0,0,0,0,0
-42.4850,0,0,0,0,0
-42.4750,0,0,0,0,0
-42.4650,0,0,0,0,0
-42.4550,0,0,0,0,0
-42.4450,0,0,0,0,0
-42.4350,0,0,0,0,0
-42.4250,0,0,0,0,0
-42.4150,0,0,0,0,0
-42.4050,0,0,0,0,0
-42.3950,0,0,0,0,0
-42.3850,0,0,0,0,0
-42.3750,0,0,0,0,0
-42.3650,0,0,0,0,0
-42.3550,0,0,0,0,0
-42.3450,0,0,0,0,0
-42.3350,0,0,0,0,0
-42.3250,0,0,0,0,0
-42.3150,0,0,0,0,0
-42.3050,0,0,0,0,0
-42.2950,0,0,0,0,0
-42.2850,0,0,0,0,0
-42.2750,0,0,0,0,0
-42.2650,0,0,0,0,0
-42.2550,0,0,0,0,0
-42.2450,0,0,0,0,0
-42.2350,0,0,0,0,0
-42.2250,0,0,0,0,0
-42.2150,0,0,0,0,0
-42.2050,0,0,0,0,0
-42.1950,0,0,0,0,0
-42.1850,0,0,0,0,0
-42.1750,0,0,0,0,0
-42.1650,0,0,0,0,0
-42.1550,0,0,0,0,0
-42.1450,0,0,0,0,0
-42.1350,0,0,0,0,0
-42.1250,0,0,0,0,0
-42.1150,0,0,0,0,0
-42.1050,0,0,0,0,0
-42.0950,0,0,0,0,0
-42.0850,0,0,0,0,0
-42.0750,0,0,0,0,0
-42.0650,0,0,0,0,0
-42.0550,0,0,0,0,0
-42.0450,0,0,0,0,0
-42.0350,0,0,0,0,0
-42.0250,0,0,0,0,0
-42.0150,0,0,0,0,0
-42.0050,0,0,0,0,0
-41.9950,0,0,0,0,0
-41.9850,0,0,0,0,0
-41.9750,0,0,0,0,0
-41.9650,0,0,0,0,0
-41.9550,0,0,0,0,0
-41.9450,0,0,0,0,0
-41.9350,0,0,0,0,0
-41.9250,0,0,0,0,0
-41.9150,0,0,0,0,0
-41.9050,0,0,0,0,0
-41.8950,0,0,0,0,0
-41.8850,0,0,0,0,0
-41.8750,0,0,0,0,0
-41.8650,0,0,0,0,0
-41.8550,0,0,0,0,0
-41.8450,0,0,0,0,0
-41.8350,0,0,0,0,0
-41.8250,0,0,0,0,0
-41.8150,0,0,0,0,0
-41.8050,0,0,0,0,0
-41.7950,0,0,0,0,0
-41.7850,0,0,0,0,0
-41.7750,0,0,0,0,0
-41.7650,0,0,0,0,0
-41.7550,0,0,0,0,0
-41.7450,0,0,0,0,0
-41.7350,0,0,0,0,0
-41.7250,0,0,0,0,0
-41.7150,0,0,0,0,0
-41.7050,0,0,0,0,0
-41.6950,0,0,0,0,0
-41.6850,0,0,0,0,0
-41.6750,0,0,0,0,0
-41.6650,0,0,0,0,0
-41.6550,0,0,0,0,0
-41.6450,0,0,0,0,0
-41.6350,0,0,0,0,0
-41.6250,0,0,0,0,0
-41.6150,0,0,0,0,0
-41.6050,0,0,0,0,0
-41.5950,0,0,0,0,0
-41.5850,0,0,0,0,0
-41.5750,0,0,0,0,0
-41.5650,0,0,0,0,0
-41.5550,0,0,0,0,0
-41.5450,0,0,0,0,0
-41.5350,0,0,0,0,0
-41.5250,0,0,0,0,0
-41.5150,0,0,0,0,0
-41.5050,0,0,0,0,0
-41.4950,0,0,0,0,0
-41.4850,0,0,0,0,0
-41.4750,0,0,0,0,0
-41.4650,0,0,0,0,0
-41.4550,0,0,0,0,0
-41.4450,0,0,0,0,0
-41.4350,0,0,0,0,0
-41.4250,0,0,0,0,0
-41.4150,0,0,0,0,0
-41.4050,0,0,0,0,0
-41.3950,0,0,0,0,0
-41.3850,0,0,0,0,0
-41.3750,0,0,0,0,0
-41.3650,0,0,0,0,0
-41.3550,0,0,0,0,0
-41.3450,0,0,0,0,0
-41.3350,0,0,0,0,0
-41.3250,0,0,0,0,0
-41.3150,0,0,0,0,0
-41.3050,0,0,0,0,0
-41.2950,0,0,0,0,0
-41.2850,0,0,0,0,0
-41.2750,0,0,0,0,0
-41.2650,0,0,0,0,0
-41.2550,0,0,0,0,0
-41.2450,0,0,0,0,0
-41.2350,0,0,0,0,0
-41.2250,0,0,0,0,0
-41.2150,0,0,0,0,0
-41.2050,0,0,0,0,0
-41.1950,0,0,0,0,0
-41.1850,0,0,0,0,0
-41.1750,0,0,0,0,0
-41.1650,0,0,0,0,0
-41.1550,0,0,0,0,0
-41.1450,0,0,0,0,0
-41.1350,0,0,0,0,0
-41.1250,0,0,0,0,0
-41.1150,0,0,0,0,0
-41.1050,0,0,0,0,0
-41.0950,0,0,0,0,0
-41.0850,0,0,0,0,0
-41.0750,0,0,0,0,0
-41.0650,0,0,0,0,0
-41.0550,0,0,0,0,0
-41.0450,0,0,0,0,0
-41.0350,0,0,0,0,0
-41.0250,0,0,0,0,0
-41.0150,0,0,0,0,0
-41.0050,0,0,0,0,0
-40.9950,0,0,0,0,0
-40.9850,0,0,0,0,0
-40.9750,0,0,0,0,0
-40.9650,0,0,0,0,0
-40.9550,0,0,0,0,0
-40.9450,0,0,0,0,0
-40.9350,0,0,0,0,0
-40.9250,0,0,0,0,0
-40.9150,0,0,0,0,0
-40.9050,0,0,0,0,0
-40.8950,0,0,0,0,0
-40.8850,0,0,0,0,0
-40.8750,0,0,0,0,0
-40.8650,0,0,0,0,0
-40.8550,0,0,0,0,0
-40.8450,0,0,0,0,0
-40.8350,0,0,0,0,0
-40.8250,0,0,0,0,0
-40.8150,0,0,0,0,0
-40.8050,0,0,0,0,0
-40.7950,0,0,0,0,0
-40.7850,0,0,0,0,0
-40.7750,0,0,0,0,0
-40.7650,0,0,0,0,0
-40.7550,0,0,0,0,0
-40.7450,0,0,0,0,0
-40.7350,0,0,0,0,0
-40.7250,0,0,0,0,0
-40.7150,0,0,0,0,0
-40.7050,0,0,0,0,0
-40.6950,0,0,0,0,0
-40.6850,0,0,0,0,0
-40.6750,0,0,0,0,0
-40.6650,0,0,0,0,0
-40.6550,0,0,0,0,0
-40.6450,0,0,0,0,0
-40.6350,0,0,0,0,0
-40.6250,0,0,0,0,0
-40.6150,0,0,0,0,0
-40.6050,0,0,0,0,0
-40.5950,0,0,0,0,0
-40.5850,0,0,0,0,0
-40.5750,0,0,0,0,0
-40.5650,0,0,0,0,0
-40.5550,0,0,0,0,0
-40.5450,0,0,0,0,0
-40.5350,0,0,0,0,0
-40.5250,0,0,0,0,0
-40.5150,0,0,0,0,0
-40.5050,0,0,0,0,0
-40.4950,0,0,0,0,0
-40.4850,0,0,0,0,0
-40.4750,0,0,0,0,0
-40.4650,0,0,0,0,0
-40.4550,0,0,0,0,0
-40.4450,0,0,0,0,0
-40.4350,0,0,0,0,0
-40.4250,0,0,0,0,0
-40.4150,0,0,0,0,0
-40.4050,0,0,0,0,0
-40.3950,0,0,0,0,0
-40.3850,0,0,0,0,0
-40.3750,0,0,0,0,0
-40.3650,0,0,0,0,0
-40.3550,0,0,0,0,0
-40.3450,0,0,0,0,0
-40.3350,0,0,0,0,0
-40.3250,0,0,0,0,0
-40.3150,0,0,0,0,0
-40.3050,0,0,0,0,0
-40.2950,0,0,0,0,0
-40.2850,0,0,0,0,0
-40.2750,0,0,0,0,0
-40.2650,0,0,0,0,0
-40.2550,0,0,0,0,0
-40.2450,0,0,0,0,0
-40.2350,0,0,0,0,0
-40.2250,0,0,0,0,0
-40.2150,0,0,0,0,0
-40.2050,0,0,0,0,0
-40.1950,0,0,0,0,0
-40.1850,0,0,0,0,0
-40.1750,0,0,0,0,0
-40.1650,0,0,0,0,0
-40.1550,0,0,0,0,0
-40.1450,0,0,0,0,0
-40.1350,0,0,0,0,0
-40.1250,0,0,0,0,0
-40.1150,0,0,0,0,0
-40.1050,0,0,0,0,0
-40.0950,0,0,0,0,0
-40.0850,0,0,0,0,0
-40.0750,0,0,0,0,0
-40.0650,0,0,0,0,0
-40.0550,0,0,0,0,0
-40.0450,0,0,0,0,0
-40.0350,0,0,0,0,0
-40.0250,0,0,0,0,0
-40.0150,0,0,0,0,0
-40.0050,0,0,0,0,0
-39.9950,0,0,0,0,0
-39.9850,0,0,0,0,0
-39.9750,0,0,0,0,0
-39.9650,0,0,0,0,0
-39.9550,0,0,0,0,0
-39.9450,0,0,0,0,0
-39.9350,0,0,0,0,0
-39.9250,0,0,0,0,0
-39.9150,0,0,0,0,0
-39.9050,0,0,0,0,0
-39.8950,0,0,0,0,0
-39.8850,0,0,0,0,0
-39.8750,0,0,0,0,0
-39.8650,0,0,0,0,0
-39.8550,0,0,0,0,0
-39.8450,0,0,0,0,0
-39.8350,0,0,0,0,0
-39.8250,0,0,0,0,0
-39.8150,0,0,0,0,0
-39.8050,0,0,0,0,0
-39.7950,0,0,0,0,0
-39.7850,0,0,0,0,0
-39.7750,0,0,0,0,0
-39.7650,0,0,0,0,0
-39.7550,0,0,0,0,0
-39.7450,0,0,0,0,0
-39.7350,0,0,0,0,0
-39.7250,0,0,0,0,0
-39.7150,0,0,0,0,0
-39.7050,0,0,0,0,0
-39.6950,0,0,0,0,0
-39.6850,0,0,0,0,0
-39.6750,0,0,0,0,0
-39.6650,0,0,0,0,0
-39.6550,0,0,0,0,0
-39.6450,0,0,0,0,0
-39.6350,0,0,0,0,0
-39.6250,0,0,0,0,0
-39.6150,0,0,0,0,0
-39.6050,0,0,0,0,0
-39.5950,0,0,0,0,0
-39.5850,0,0,0,0,0
-39.5750,0,0,0,0,0
-39.5650,0,0,0,0,0
-39.5550,0,0,0,0,0
-39.5450,0,0,0,0,0
-39.5350,0,0,0,0,0
-39.5250,0,0,0,0,0
-39.5150,0,0,0,0,0
-39.5050,0,0,0,0,0
-39.4950,0,0,0,0,0
-39.4850,0,0,0,0,0
-39.4750,0,0,0,0,0
-39.4650,0,0,0,0,0
-39.4550,0,0,0,0,0
-39.4450,0,0,0,0,0
-39.4350,0,0,0,0,0
-39.4250,0,0,0,0,0
-39.4150,0,0,0,0,0
-39.4050,0,0,0,0,0
-39.3950,0,0,0,0,0
-39.3850,0,0,0,0,0
-39.3750,0,0,0,0,0
-39.3650,0,0,0,0,0
-39.3550,0,0,0,0,0
-39.3450,0,0,0,0,0
-39.3350,0,0,0,0,0
-39.3250,0,0,0,0,0
-39.3150,0,0,0,0,0
-39.3050,0,0,0,0,0
-39.2950,0,0,0,0,0
-39.2850,0,0,0,0,0
-39.2750,0,0,0,0,0
-39.2650,0,0,0,0,0
-39.2550,0,0,0,0,0
-39.2450,0,0,0,0,0
-39.2350,0,0,0,0,0
-39.2250,0,0,0,0,0
-39.2150,0,0,0,0,0
-39.2050,0,0,0,0,0
-39.1950,0,0,0,0,0
-39.1850,0,0,0,0,0
-39.1750,0,0,0,0,0
-39.1650,0,0,0,0,0
-39.1550,0,0,0,0,0
-39.1450,0,0,0,0,0
-39.1350,0,0,0,0,0
-39.1250,0,0,0,0,0
-39.1150,0,0,0,0,0
-39.1050,0,0,0,0,0
-39.0950,0,0,0,0,0
-39.0850,0,0,0,0,0
-39.0750,0,0,0,0,0
-39.0650,0,0,0,0,0
-39.0550,0,0,0,0,0
-39.0450,0,0,0,0,0
-39.0350,0,0,0,0,0
-39.0250,0,0,0,0,0
-39.0150,0,0,0,0,0
-39.0050,0,0,0,0,0
-38.9950,0,0,0,0,0
-38.9850,0,0,0,0,0
-38.9750,0,0,0,0,0
-38.9650,0,0,0,0,0
-38.9550,0,0,0,0,0
-38.9450,0,0,0,0,0
-38.9350,0,0,0,0,0
-38.9250,0,0,0,0,0
-38.9150,0,0,0,0,0
-38.9050,0,0,0,0,0
-38.8950,0,0,0,0,0
-38.8850,0,0,0,0,0
-38.8750,0,0,0,0,0
-38.8650,0,0,0,0,0
-38.8550,0,0,0,0,0
-38.8450,0,0,0,0,0
-38.8350,0,0,0,0,0
-38.8250,0,0,0,0,0
-38.8150,0,0,0,0,0
-38.8050,0,0,0,0,0
-38.7950,0,0,0,0,0
-38.7850,0,0,0,0,0
-38.7750,0,0,0,0,0
-38.7650,0,0,0,0,0
-38.7550,0,0,0,0,0
-38.7450,0,0,0,0,0
-38.7350,0,0,0,0,0
-38.7250,0,0,0,0,0
-38.7150,0,0,0,0,0
-38.7050,0,0,0,0,0
-38.6950,0,0,0,0,0
-38.6850,0,0,0,0,0
-38.6750,0,0,0,0,0
-38.6650,0,0,0,0,0
-38.6550,0,0,0,0,0
-38.6450,0,0,0,0,0
-38.6350,0,0,0,0,0
-38.6250,0,0,0,0,0
-38.6150,0,0,0,0,0
-38.6050,0,0,0,0,0
-38.5950,0,0,0,0,0
-38.5850,0,0,0,0,0
-38.5750,0,0,0,0,0
-38.5650,0,0,0,0,0
-38.5550,0,0,0,0,0
-38.5450,0,0,0,0,0
-38.5350,0,0,0,0,0
-38.5250,0,0,0,0,0
-38.5150,0,0,0,0,0
-38.5050,0,0,0,0,0
-38.4950,0,0,0,0,0
-38.4850,0,0,0,0,0
-38.4750,0,0,0,0,0
-38.4650,0,0,0,0,0
-38.4550,0,0,0,0,0
-38.4450,0,0,0,0,0
-38.4350,0,0,0,0,0
-38.4250,0,0,0,0,0
-38.4150,0,0,0,0,0
-38.4050,0,0,0,0,0
-38.3950,0,0,0,0,0
-38.3850,0,0,0,0,0
-38.3750,0,0,0,0,0
-38.3650,0,0,0,0,0
-38.3550,0,0,0,0,0
-38.3450,0,0,0,0,0
-38.3350,0,0,0,0,0
-38.3250,0,0,0,0,0
-38.3150,0,0,0,0,0
-38.3050,0,0,0,0,0
-38.2950,0,0,0,0,0
-38.2850,0,0,0,0,0
-38.2750,0,0,0,0,0
-38.2650,0,0,0,0,0
-38.2550,0,0,0,0,0
-38.2450,0,0,0,0,0
-38.2350,0,0,0,0,0
-38.2250,0,0,0,0,0
-38.2150,0,0,0,0,0
-38.2050,0,0,0,0,0
-38.1950,0,0,0,0,0
-38.1850,0,0,0,0,0
-38.1750,0,0,0,0,0
-38.1650,0,0,0,0,0
-38.1550,0,0,0,0,0
-38.1450,0,0,0,0,0
-38.1350,0,0,0,0,0
-38.1250,0,0,0,0,0
-38.1150,0,0,0,0,0
-38.1050,0,0,0,0,0
-38.0950,0,0,0,0,0
-38.0850,0,0,0,0,0
-38.0750,0,0,0,0,0
-38.0650,0,0,0,0,0
-38.0550,0,0,0,0,0
-38.0450,0,0,0,0,0
