# type,x,y,z,r  # LIGGGHTS box units (lateral 0..0.05 = 50um); real_14 compacted AM scaffold (AM_P=1,AM_S=2)
1,0.025033,0.040912,0.007308,0.006000
1,0.025130,0.026078,0.024900,0.006000
1,0.027968,0.025603,0.012283,0.006000
1,0.037982,0.023822,0.024972,0.006000
1,0.024036,0.005335,0.004857,0.006000
1,0.012202,0.041701,0.025312,0.006000
1,0.016079,0.026109,0.017510,0.006000
1,0.020597,0.030557,0.004307,0.006000
1,0.039303,0.042306,0.024503,0.006000
1,0.030662,0.014549,0.024741,0.006000
1,0.024077,0.012233,0.015552,0.006000
1,0.031218,0.015007,0.006421,0.006000
1,0.019648,0.018875,0.006951,0.006000
1,0.042976,0.009450,0.023093,0.006000
1,0.041062,0.006283,0.010317,0.006000
1,0.037664,0.045145,0.006583,0.006000
1,0.031542,0.002511,0.025133,0.006000
1,0.039877,0.018325,0.015296,0.006000
1,0.004544,0.011651,0.024940,0.006000
1,0.016269,0.016369,0.024352,0.006000
1,0.008343,0.035403,0.004668,0.006000
1,0.010181,0.045782,0.014902,0.006000
1,0.030962,0.035161,0.019830,0.006000
1,0.004539,0.015603,0.010360,0.006000
1,0.005199,0.022481,0.020831,0.006000
1,0.013763,0.008048,0.011077,0.006000
1,0.020805,0.040967,0.017991,0.006000
1,0.046297,0.037262,0.004837,0.006000
1,0.034803,0.031745,0.004944,0.006000
1,0.013514,0.047356,0.004192,0.006000
1,0.004593,0.034274,0.019967,0.006000
1,0.042921,0.032476,0.018934,0.006000
1,0.003218,0.005061,0.015754,0.006000
1,0.030515,0.047325,0.015382,0.006000
1,0.045134,0.021211,0.005485,0.006000
1,0.016966,0.004390,0.021809,0.006000
2,0.033266,0.008326,0.020070,0.002000
2,0.000157,0.032857,0.013707,0.002000
2,0.039509,0.002456,0.025414,0.002000
2,0.011537,0.011029,0.020738,0.002000
2,0.047033,0.010644,0.007324,0.002000
2,0.038685,0.029958,0.011675,0.002000
2,0.011473,0.007564,0.003544,0.002000
2,0.045026,0.026508,0.013109,0.002000
2,0.048399,0.013922,0.005604,0.002000
2,0.016970,0.024327,0.026921,0.002000
2,0.008947,0.033092,0.027261,0.002000
2,0.045870,0.043110,0.018756,0.002000
2,0.030033,0.032699,0.028285,0.002000
2,0.038685,0.013828,0.008913,0.002000
2,0.002594,0.012700,0.002482,0.002000
2,0.049019,0.025371,0.000279,0.002000
2,0.014871,0.014082,0.016630,0.002000
2,0.037724,0.043216,0.016637,0.002000
2,0.001636,0.000710,0.022815,0.002000
2,0.008865,0.004924,0.005506,0.002000
2,0.042959,0.029684,0.011430,0.002000
2,0.035755,0.029351,0.020322,0.002000
2,0.026560,0.018532,0.019447,0.002000
2,0.033901,0.009838,0.014017,0.002000
2,0.049955,0.002762,0.009017,0.002000
2,0.010597,0.003826,0.027663,0.002000
2,0.042229,0.031149,0.002031,0.002000
2,0.031067,0.022084,0.020074,0.002000
2,0.005229,0.000537,0.024554,0.002000
2,0.027349,0.048451,0.008166,0.002000
2,0.040548,0.035009,0.010851,0.002000
2,0.022893,0.000772,0.016774,0.002000
2,0.024451,0.004128,0.013378,0.002000
2,0.035105,0.035562,0.028285,0.002000
2,0.002063,0.041799,0.012921,0.002000
2,0.044207,0.002867,0.028305,0.002000
2,0.048209,0.039934,0.012127,0.002000
2,0.045818,0.049259,0.004953,0.002000
2,0.006619,0.012975,0.017476,0.002000
2,0.047042,0.017263,0.025211,0.002000
2,0.009943,0.020582,0.013394,0.002000
2,0.002020,0.042103,0.021835,0.002000
2,0.048024,0.043939,0.011728,0.002000
2,0.003584,0.048214,0.010845,0.002000
2,0.028409,0.042390,0.022416,0.002000
2,0.011678,0.033943,0.023598,0.002000
2,0.035969,0.012362,0.012074,0.002000
2,0.015492,0.038247,0.012770,0.002000
2,0.001548,0.029668,0.012060,0.002000
2,0.020051,0.032525,0.023511,0.002000
2,0.001399,0.016860,0.003235,0.002000
2,0.036741,0.032024,0.025665,0.002000
2,0.035333,0.004682,0.018787,0.002000
2,0.036947,0.009692,0.004485,0.002000
2,0.006546,0.022083,0.028500,0.002000
2,0.036997,0.033253,0.013170,0.002000
2,0.037188,0.022944,0.005495,0.002000
2,0.000339,0.047189,0.004044,0.002000
2,0.048301,0.008022,0.001451,0.002000
2,0.001859,0.020317,0.001386,0.002000
2,0.043078,0.041173,0.011306,0.002000
2,0.015944,0.046828,0.020894,0.002000
2,0.049932,0.038688,0.025098,0.002000
2,0.046440,0.044735,0.015221,0.002000
2,0.002373,0.020524,0.028305,0.002000
2,0.013569,0.028131,0.010084,0.002000
2,0.032153,0.002927,0.004570,0.002000
2,0.043439,0.037821,0.013139,0.002000
2,0.004747,0.022088,0.004639,0.002000
2,0.002716,0.029345,0.027007,0.002000
2,0.032577,0.045818,0.000508,0.002000
2,0.026122,0.001205,0.010735,0.002000
2,0.034990,0.010403,0.001230,0.002000
2,0.004699,0.024313,0.013274,0.002000
2,0.048706,0.008722,0.010347,0.002000
2,0.031396,0.042015,0.028286,0.002000
2,0.012450,0.022494,0.001579,0.002000
2,0.019351,0.035631,0.011015,0.002000
2,0.002178,0.008221,0.001907,0.002000
2,0.002106,0.037962,0.010278,0.002000
2,0.034653,0.001802,0.010710,0.002000
2,0.036820,0.001912,0.002035,0.002000
2,0.012785,0.032853,0.028293,0.002000
2,0.033778,0.020532,0.011072,0.002000
2,0.016218,0.013957,0.001722,0.002000
2,0.005472,0.015160,0.001376,0.002000
2,0.022348,0.047935,0.023147,0.002000
2,0.034137,0.006329,0.015610,0.002000
2,0.046531,0.015521,0.011928,0.002000
2,0.015829,0.034726,0.018188,0.002000
2,0.039058,0.049245,0.013287,0.002000
2,0.009891,0.034154,0.014032,0.002000
2,0.013493,0.017442,0.014543,0.002000
2,0.043173,0.048911,0.014725,0.002000
2,0.025408,0.012579,0.001799,0.002000
2,0.036214,0.010669,0.019161,0.002000
2,0.001865,0.025655,0.004753,0.002000
2,0.026374,0.046858,0.001943,0.002000
2,0.000845,0.007691,0.007116,0.002000
2,0.046927,0.040145,0.028306,0.002000
2,0.015942,0.031549,0.025400,0.002000
2,0.010474,0.018231,0.005855,0.002000
2,0.012082,0.032969,0.017104,0.002000
2,0.010311,0.023836,0.007787,0.002000
2,0.033602,0.023922,0.006842,0.002000
2,0.012460,0.018563,0.001544,0.002000
2,0.048845,0.025122,0.025223,0.002000
2,0.040623,0.039699,0.016801,0.002000
2,0.006202,0.028828,0.012819,0.002000
2,0.003415,0.041334,0.001595,0.002000
2,0.048533,0.026944,0.010991,0.002000
2,0.026943,0.022162,0.018793,0.002000
2,0.009048,0.016824,0.002465,0.002000
2,0.001544,0.032353,0.001772,0.002000
2,0.010056,0.016954,0.016462,0.002000
2,0.003064,0.048389,0.028291,0.002000
2,0.048325,0.000240,0.001949,0.002000
2,0.009354,0.024826,0.002035,0.002000
2,0.032510,0.014557,0.014282,0.002000
2,0.002684,0.027563,0.015260,0.002000
2,0.005679,0.043381,0.021011,0.002000
2,0.006720,0.027728,0.002079,0.002000
2,0.038860,0.047521,0.017825,0.002000
2,0.021741,0.031541,0.012771,0.002000
2,0.048828,0.044228,0.021112,0.002000
2,0.033229,0.036783,0.012398,0.002000
2,0.037607,0.001698,0.016056,0.002000
2,0.040550,0.049824,0.028195,0.002000
2,0.016151,0.018517,0.000096,0.002000
2,0.015437,0.032884,0.021698,0.002000
2,0.046337,0.023385,0.028302,0.002000
2,0.043144,0.017761,0.024508,0.002000
2,0.026797,0.008300,0.021798,0.002000
2,0.046186,0.007911,0.004584,0.002000
2,0.003068,0.026477,0.010527,0.002000
2,0.012840,0.029424,0.001985,0.002000
2,0.048088,0.032206,0.010612,0.002000
2,0.016974,0.041563,0.010614,0.002000
2,0.047737,0.000605,0.024823,0.002000
2,0.022174,0.033441,0.028245,0.002000
2,0.005141,0.042166,0.009892,0.002000
2,0.023116,0.035014,0.024150,0.002000
2,0.047172,0.039389,0.021493,0.002000
2,0.034699,0.029265,0.016075,0.002000
2,0.008853,0.029114,0.027497,0.002000
2,0.035826,0.004485,0.004733,0.002000
2,0.012432,0.021683,0.005385,0.002000
2,0.011557,0.007705,0.027589,0.002000
2,0.042851,0.003887,0.017585,0.002000
2,0.045207,0.015551,0.028306,0.002000
2,0.049575,0.035481,0.027888,0.002000
2,0.024303,0.023721,0.002516,0.002000
2,0.040511,0.027093,0.008654,0.002000
2,0.047613,0.029431,0.005066,0.002000
2,0.033818,0.024954,0.017674,0.002000
2,0.014440,0.026947,0.025208,0.002000
2,0.022963,0.021847,0.018894,0.002000
2,0.016622,0.039042,0.006626,0.002000
2,0.031196,0.049963,0.002065,0.002000
2,0.043951,0.034804,0.027534,0.002000
2,0.038919,0.010695,0.016363,0.002000
2,0.029158,0.034735,0.011642,0.002000
2,0.021335,0.045686,0.027175,0.002000
2,0.021974,0.000924,0.028010,0.002000
2,0.021895,0.037893,0.000835,0.002000
2,0.003296,0.042212,0.005519,0.002000
2,0.047106,0.021546,0.024858,0.002000
2,0.002079,0.042151,0.017574,0.002000
2,0.007255,0.008991,0.006915,0.002000
2,0.013225,0.028883,0.028356,0.002000
2,0.041188,0.013613,0.028907,0.002000
2,0.019998,0.043194,0.001713,0.002000
2,0.008654,0.021450,0.004523,0.002000
2,0.004629,0.027950,0.006627,0.002000
