46999470	./outputs/COMSOL63_PREFLIGHT_HANDOFF.zip
286	./outputs/COMSOL63_PREFLIGHT_HANDOFF_SHA256.json
70239	./outputs/COMSOL63_PREFLIGHT_MANIFEST.json
98	./outputs/COMSOL63_RADIAL320_HANDOFF.zip.sha256
1297	./outputs/COMSOL63_RADIAL320_HANDOFF_RECEIPT.json
2029	./outputs/NEXT_RUN_PLAN.md
8416	./outputs/comsol63/.comsol-jobs/08e0fc5d41e147678f3940e98100ec12/batch.log
15574	./outputs/comsol63/.comsol-jobs/08e0fc5d41e147678f3940e98100ec12/console.log
398	./outputs/comsol63/.comsol-jobs/08e0fc5d41e147678f3940e98100ec12/request.json
487	./outputs/comsol63/.comsol-jobs/08e0fc5d41e147678f3940e98100ec12/status.json
0	./outputs/comsol63/.comsol-jobs/08e0fc5d41e147678f3940e98100ec12/worker.log
65227	./outputs/comsol63/.comsol-jobs/18a00b03e38d4694b9ba30d88e7008f4/Caps300R320H0125.java
77890	./outputs/comsol63/.comsol-jobs/18a00b03e38d4694b9ba30d88e7008f4/axes_generated.java
181844	./outputs/comsol63/.comsol-jobs/18a00b03e38d4694b9ba30d88e7008f4/batch.log
0	./outputs/comsol63/.comsol-jobs/18a00b03e38d4694b9ba30d88e7008f4/compile.log
97275010	./outputs/comsol63/.comsol-jobs/18a00b03e38d4694b9ba30d88e7008f4/console.log
393	./outputs/comsol63/.comsol-jobs/18a00b03e38d4694b9ba30d88e7008f4/request.json
1266675445	./outputs/comsol63/.comsol-jobs/18a00b03e38d4694b9ba30d88e7008f4/result_Model.mph
619	./outputs/comsol63/.comsol-jobs/18a00b03e38d4694b9ba30d88e7008f4/status.json
0	./outputs/comsol63/.comsol-jobs/18a00b03e38d4694b9ba30d88e7008f4/worker.log
65225	./outputs/comsol63/.comsol-jobs/f0db6d080ad04045a2b43dc5a51d89b2/Caps300R320H0250.java
77889	./outputs/comsol63/.comsol-jobs/f0db6d080ad04045a2b43dc5a51d89b2/axes_generated.java
113804	./outputs/comsol63/.comsol-jobs/f0db6d080ad04045a2b43dc5a51d89b2/batch.log
0	./outputs/comsol63/.comsol-jobs/f0db6d080ad04045a2b43dc5a51d89b2/compile.log
57865056	./outputs/comsol63/.comsol-jobs/f0db6d080ad04045a2b43dc5a51d89b2/console.log
393	./outputs/comsol63/.comsol-jobs/f0db6d080ad04045a2b43dc5a51d89b2/request.json
618	./outputs/comsol63/.comsol-jobs/f0db6d080ad04045a2b43dc5a51d89b2/status.json
0	./outputs/comsol63/.comsol-jobs/f0db6d080ad04045a2b43dc5a51d89b2/worker.log
65225	./outputs/comsol63/radial320/Caps300R320H0250.java
65227	./outputs/comsol63/radial320_timecap/Caps300R320H0125.java
70592	./outputs/mesh_axes/preserved_before.json
145174	./outputs/model_audit/15e5d7433a6a4956b820cf6952330735/preflight_boundary1.csv
150493	./outputs/model_audit/15e5d7433a6a4956b820cf6952330735/preflight_boundary4.csv
2486	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/audit_files.json
36587395	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/axes_profile_N.csv
35440421	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/axes_profile_P.csv
1615	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/axes_runtime_settings.csv
1054865	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/dmodel.xml
0	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/equations_pce1_per1_Constraint.csv
5444	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/equations_pce1_per1_Expression.csv
0	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/equations_pce1_per1_Weak.csv
0	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/equations_pce2_per1_Constraint.csv
5446	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/equations_pce2_per1_Expression.csv
0	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/equations_pce2_per1_Weak.csv
36023	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/preflight_MaxLine_ce.csv
36027	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/preflight_MinLine_ce.csv
246163	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/preflight_boundary1.csv
254969	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/preflight_boundary4.csv
280993	./outputs/model_audit/18a00b03e38d4694b9ba30d88e7008f4/preflight_global.csv
2486	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/audit_files.json
21752690	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/axes_profile_N.csv
21063079	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/axes_profile_P.csv
1614	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/axes_runtime_settings.csv
989485	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/dmodel.xml
0	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/equations_pce1_per1_Constraint.csv
5444	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/equations_pce1_per1_Expression.csv
0	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/equations_pce1_per1_Weak.csv
0	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/equations_pce2_per1_Constraint.csv
5446	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/equations_pce2_per1_Expression.csv
0	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/equations_pce2_per1_Weak.csv
20696	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/preflight_MaxLine_ce.csv
20702	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/preflight_MinLine_ce.csv
147068	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/preflight_boundary1.csv
152338	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/preflight_boundary4.csv
167958	./outputs/model_audit/f0db6d080ad04045a2b43dc5a51d89b2/preflight_global.csv
91685	./outputs/preflight/results/analysis.json
102747	./outputs/radial320/Caps300R320H0250_accepted_steps.csv
140222	./outputs/radial320/Caps300R320H0250_solver_properties.json
19712	./outputs/radial320/Caps300R320H0250_step_summary.json
9850	./outputs/radial320/INDEPENDENT_NATIVE_AUDIT.json
2779	./outputs/radial320/INDEPENDENT_NATIVE_AUDIT.md
1893	./outputs/radial320/PROVENANCE_LEVELS.json
10398	./outputs/radial320/RADIAL320_RESULTS_KO.md
6404	./outputs/radial320/comparison_contract.json
820	./outputs/radial320/jobs.json
20684	./outputs/radial320/native_steps_summary.json
30837	./outputs/radial320/package_manifest.json
750924	./outputs/radial320/results/analysis.json
1553	./outputs/radial320/source_configs.json
178551	./outputs/radial320_timecap/Caps300R320H0125_accepted_steps.csv
140223	./outputs/radial320_timecap/Caps300R320H0125_solver_properties.json
2681	./outputs/radial320_timecap/Caps300R320H0125_source.diff
31403	./outputs/radial320_timecap/Caps300R320H0125_step_summary.json
55262	./outputs/radial320_timecap/DUPLICATE_CHECK_BEFORE.json
744	./outputs/radial320_timecap/FINAL_PROVENANCE_CHECK.json
11178	./outputs/radial320_timecap/INDEPENDENT_NATIVE_AUDIT.json
2800	./outputs/radial320_timecap/INDEPENDENT_NATIVE_AUDIT.md
1642	./outputs/radial320_timecap/INDEPENDENT_SOURCE_DIFF.txt
