LAM_NE_pct,LAM_PE_pct,LLI_pct,a_NE,a_PE,b_NE,b_PE,bounds,c_cell,gamma_Si,half_cell,obj,ref_a_NE,ref_a_PE,ref_b_NE,ref_b_PE,ref_bounds,ref_c_cell,ref_gamma_Si,ref_obj,ref_rmse_pocv,rmse_pocv,si,w_dqdv
4.071192296875636,4.54215773820178,4.970245682154934,1.0,1.0352693251391996,-0.02101231289150289,-0.006631918691316857,"a_NE=lb,gamma_Si=lb",71.631,0.0,GITT,0.6904413420176385,1.0,1.0403770885565666,-0.019203111402322566,0.0,"b_PE=ub,a_NE=lb,gamma_Si=lb",74.671,0.0,0.7023529529139898,0.030046105928111567,0.027678921246875307,Baggetto,0.0
4.071192296875636,5.269904949133297,4.290863116685529,1.0,1.0299857306447133,-0.17709006526698046,0.0,"b_PE=ub,a_NE=lb",71.631,0.2608703767941561,GITT,1.5793696890630864,1.0,1.0430191486551745,-0.1668271176451915,0.0,"b_PE=ub,a_NE=lb",74.671,0.3100689034995486,1.495060583138541,0.04891199485875532,0.04906885700132263,Baggetto,1.0
4.071192296875636,5.37089386424928,5.2077154434657364,1.0,1.0297212969474707,-0.03475646161380715,0.0,"b_PE=ub,a_NE=lb,gamma_Si=lb",71.631,0.0,GITT,0.7570247877241179,1.0,1.0438642011579442,-0.03337623758658983,0.0,"b_PE=ub,a_NE=lb,gamma_Si=lb",74.671,0.0,0.780185543473725,0.03532055102938388,0.03274034787658994,Friedrich,0.0
4.071192296875636,5.432316869288766,3.435733426597055,1.0,1.032268026930851,-0.2079816396013096,0.0,"b_PE=ub,a_NE=lb,gamma_Si=ub",71.631,0.5,GITT,1.8013213505148755,1.0,1.0471255906382113,-0.18496238544752716,0.0,"b_PE=ub,a_NE=lb,gamma_Si=ub",74.671,0.5,1.7754071482773925,0.05615676993849349,0.05257451780795263,Friedrich,1.0
3.258533015701299,2.8718087225996074,4.646218018856872,1.0132083412379194,1.0831944933665276,0.006941869572687127,-0.0384693312052121,-,71.631,0.3081617795183147,GITT,0.42351259355206755,1.0046970669318984,1.0698187096110203,0.007876239984353167,-0.017900882142101858,-,74.671,0.2705318195000009,0.39665141920865876,0.010819932141795375,0.010556480214363366,Jiang,0.0
4.071192296875636,4.4931700607823055,5.4246512430290705,1.0,1.1112891210443403,0.007135368181757382,-0.05708808530559746,a_NE=lb,71.631,0.3333188292186957,GITT,0.9405392625721742,1.0,1.1161991290369682,0.007494941197950402,-0.046654061714432926,a_NE=lb,74.671,0.3078286909785839,0.8773355394265017,0.012482644154513098,0.011325106680283978,Jiang,1.0
1.7454747137844142,3.3256611796267004,4.6561555221792945,1.0849272960752296,1.1026251568959309,-0.016152815500117164,-0.053295800988386294,-,71.631,0.26580233950100735,GITT,0.38797519710789413,1.059246702926898,1.094121955579449,-0.013638532976002057,-0.035741262858614314,-,74.671,0.26079168961561416,0.3729463429776456,0.008375296347596073,0.0078088664609083334,Kunz,0.0
1.7212446985654908,4.205386160834726,4.939915216084526,1.0500808153543533,1.1228062393965388,-0.01703240230163482,-0.06405762488203844,-,71.631,0.30077293587600246,GITT,0.9220125822074597,1.0249722872446418,1.1243791222727617,-0.013800297357683141,-0.052567193138004516,-,74.671,0.2941818304562486,0.7695134677650965,0.006292122641537934,0.006953829642001954,Kunz,1.0
-0.4108617201861587,3.330597993766161,4.900260690785852,1.048061876305601,1.0843806379436653,-0.0003472976420998733,-0.040188585114993985,-,71.631,0.2873610795010517,GITT,0.3744366028532785,1.0012793882126771,1.0760730855413911,0.00029934138984327496,-0.022128221908264453,-,74.671,0.29529879364528394,0.38024764616501044,0.011745543330200071,0.009087939930104132,Li,0.0
3.948664953120268,4.039863203212122,5.338097406390887,1.0012772737062943,1.1205474229627983,6.335082577016802e-05,-0.06448548594941521,-,71.631,0.3236381434969779,GITT,0.8800220536068093,1.0,1.1201815863108273,0.00028676230279589684,-0.04976330822755508,a_NE=lb,74.671,0.30594286434549833,0.8164797197587454,0.012258066903197916,0.010490939309883035,Li,1.0
