LAM_NE_pct,LAM_PE_pct,LLI_pct,a_NE,a_PE,b_NE,b_PE,bounds,c_cell,gamma_Si,half_cell,obj,ref_a_NE,ref_a_PE,ref_b_NE,ref_b_PE,ref_bounds,ref_c_cell,ref_gamma_Si,ref_obj,ref_rmse_pocv,rmse_pocv,si,w_dqdv
6.829960761205833,6.820004959745487,8.784825826265518,1.0,1.0404882593559157,-0.015528022520086122,-0.01866786730060682,"a_NE=lb,gamma_Si=lb",69.571,0.0,GITT,0.6861546436775311,1.0,1.0403770885565666,-0.019203111402322566,0.0,"b_PE=ub,a_NE=lb,gamma_Si=lb",74.671,0.0,0.7023529529139898,0.030046105928111567,0.023488014459665803,Baggetto,0.0
6.829960761205833,8.769823103527873,7.662117387181061,1.0,1.0213027944996156,-0.17773762052990502,0.0,"b_PE=ub,a_NE=lb",69.571,0.26729413273734076,GITT,1.6411095633880897,1.0,1.0430191486551745,-0.1668271176451915,0.0,"b_PE=ub,a_NE=lb",74.671,0.3100689034995486,1.495060583138541,0.04891199485875532,0.05083873607391417,Baggetto,1.0
6.829960761205833,9.053358983827966,9.325950762518767,1.0,1.0189535557565301,-0.02942802035272069,0.0,"b_PE=ub,a_NE=lb,gamma_Si=lb",69.571,0.0,GITT,0.751075795436996,1.0,1.0438642011579442,-0.03337623758658983,0.0,"b_PE=ub,a_NE=lb,gamma_Si=lb",74.671,0.0,0.780185543473725,0.03532055102938388,0.02945267716419839,Friedrich,0.0
6.829960761205833,8.952838215987605,7.224395495004853,1.0,1.0232668552888189,-0.203605084645869,0.0,"b_PE=ub,a_NE=lb,gamma_Si=ub",69.571,0.5,GITT,1.8280720414497837,1.0,1.0471255906382113,-0.18496238544752716,0.0,"b_PE=ub,a_NE=lb,gamma_Si=ub",74.671,0.5,1.7754071482773925,0.05615676993849349,0.0538697663423852,Friedrich,1.0
4.086094039581389,6.686050230713702,8.43400400436818,1.0342854933165067,1.0714711525990064,0.00770695945417077,-0.0376971376843784,-,69.571,0.3149866685011534,GITT,0.4273797280399577,1.0046970669318984,1.0698187096110203,0.007876239984353167,-0.017900882142101858,-,74.671,0.2705318195000009,0.39665141920865876,0.010819932141795375,0.011804227652154616,Jiang,0.0
6.204490509588011,8.711905532407624,9.418729140153063,1.0067132122807714,1.0936529851083685,0.007925804835663117,-0.053186559626824115,-,69.571,0.3444347603402115,GITT,1.0743360976273268,1.0,1.1161991290369682,0.007494941197950402,-0.046654061714432926,a_NE=lb,74.671,0.3078286909785839,0.8773355394265017,0.012482644154513098,0.013170136175659763,Jiang,1.0
2.2688057769814343,6.866908050094232,8.340337711504409,1.1111023039124837,1.0936880731822514,-0.015401917514876115,-0.05444923926087942,-,69.571,0.26473463251599605,GITT,0.365306844819008,1.059246702926898,1.094121955579449,-0.013638532976002057,-0.035741262858614314,-,74.671,0.26079168961561416,0.3729463429776456,0.008375296347596073,0.006983706405482594,Kunz,0.0
-1.5565945068112348,9.674725493517428,9.741730873596046,1.1172335635668682,1.0900484071746275,-0.015486087831306944,-0.05385005539189534,-,69.571,0.26427008227724097,GITT,1.019009886956545,1.0249722872446418,1.1243791222727617,-0.013800297357683141,-0.052567193138004516,-,74.671,0.2941818304562486,0.7695134677650965,0.006292122641537934,0.007328254048316573,Kunz,1.0
4.094105944753242,6.900501633161736,8.493208149960202,1.0306810613174335,1.075258369412016,7.532994200919684e-05,-0.04034692396156756,-,69.571,0.31263477577508014,GITT,0.36903085390726653,1.0012793882126771,1.0760730855413911,0.00029934138984327496,-0.022128221908264453,-,74.671,0.29529879364528394,0.38024764616501044,0.011745543330200071,0.010331570752087283,Li,0.0
6.419165973688219,8.032096671875824,9.023339475227775,1.0044090867716042,1.1057283294229112,0.00024500956192600385,-0.06054449163429531,-,69.571,0.3400776876092743,GITT,1.0004787846535224,1.0,1.1201815863108273,0.00028676230279589684,-0.04976330822755508,a_NE=lb,74.671,0.30594286434549833,0.8164797197587454,0.012258066903197916,0.012451613850239107,Li,1.0
